2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_nb-no_73701a5c11825c15
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_da-dk_2f1a1f192319792a
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.22948_ru-ru_c43132f0b1003a4d
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_88_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_sv-se_ca61a6c30e93603f
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_zh-cn_7a8f17660f635b89
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_261_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_en-us_5c84d8b7d148f8ad
2016-10-11 03:04:02,Info                  CBS    Appl: detectParent: package: Package_113_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_it-it_07c592262a1e3af1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_nb-no_73701a5c11825c15
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_zh-cn_1829dea970c843f5
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_es-es_d501e73213f4cb2e
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_nl-nl_8e427bac9cd5d590
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_cs-cz_7019cf22feb26710
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_en-us_d5368a4e13cdd989
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-schannel_31bf3856ad364e35_6.1.7601.22948_none_80a96d968514cb11
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_pl-pl_5bcd24983f736268
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..integrity.resources_31bf3856ad364e35_6.1.7601.23338_it-it_e47d1a13474f7748
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_ja-jp_8b4a732e8e96e947
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_pt-br_e6e1db1e331957dc
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_it-it_5007f05c99c9a9ce
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_it-it_5007f05c99c9a9ce
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_pt-pt_d7b4903e7ff14704
2016-10-11 03:04:02,Info                  CBS    Appl: Evaluating package applicability for package Package_84_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:48,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.0.7601.18946_none_8382f002ed61108b
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-smbminirdr_31bf3856ad364e35_6.1.7601.23338_none_de2f3d7d80e77239
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_pt-br_7cb6ff80cca74b0b
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-smss_31bf3856ad364e35_6.1.7601.22948_none_152274d77d645605
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..integrity.resources_31bf3856ad364e35_6.1.7601.22948_ja-jp_8697eb603a727a5d
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_254_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_254_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_pt-pt_d7a9e27e7ff9383e
2016-10-11 03:03:50,Info                  CBS    External EvaluateApplicability
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_hu-hu_9d636da9bd059a91
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_ru-ru_1e4cf44264dac66a
2016-10-11 03:04:01,Info                  CBS    Appl: detectParent: package: Package_159_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-msauditevtlog_31bf3856ad364e35_6.1.7601.23338_none_25e04a96a83777d2
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_ja-jp_e24062b5a2f2c2ce
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_tr-tr_736ef109fd4f6230
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_tr-tr_46ccc0abc09071d6
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_zh-tw_38ae8451f8688145
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_fi-fi_1a012a8d5534313b
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_ko-kr_8add9927395d3059
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_tr-tr_eaae2528083300a0
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_el-gr_b848cbd589ddc6ac
2016-10-11 03:03:40,Info                  CBS    Appl: SelfUpdate detect
2016-10-11 03:03:40,Info                  CBS    Appl: SelfUpdate detect
2016-10-11 03:03:40,Info                  CBS    Appl: SelfUpdate detect
2016-10-11 03:04:02,Info                  CBS    Appl: detectParent: package: Package_91_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-credssp_31bf3856ad364e35_6.1.7601.23338_none_225601b7d15a07e7
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.22948_da-dk_3f1e8ba4d5b8eb18
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_es-es_c3288416cfc5adee
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_el-gr_5c2a3051d1805576
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_it-it_61e15377ddf8c70e
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_256_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_pt-pt_7d98ceeccc16bae7
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_sv-se_a879295c17ccc24b
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.22948_da-dk_1d360e3ddef24d24
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-crypt32-dll.resources_31bf3856ad364e35_6.1.7601.22948_hu-hu_16ad5341c1714012
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_b05fa363684646ba
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_nl-nl_15861c565a58e5ee
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-csrsrv_31bf3856ad364e35_6.1.7601.23338_none_2825074dd527a4df
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_cs-cz_8006dbd6e8a45feb
2016-10-11 03:03:40,Info                  CBS    Appl: detectParent: package: Package_199_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_he-il_4de10633f0a95408
2016-10-11 03:03:40,Info                  CBS    Appl: detectParent: package: Package_188_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_pt-br_d6d2c0d28081d728
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_157_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_157_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_zh-tw_38b93211f860900b
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_85_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-kernelbase_31bf3856ad364e35_6.1.7601.23338_none_85a0489be45e13b0
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_da-dk_d4fe5dc76f3eed0d
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_nb-no_9003306e9ba9cbbb
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_nb-no_9003306e9ba9cbbb
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_ko-kr_95974c1e7f5582bf
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-codeintegrity_31bf3856ad364e35_6.1.7601.23338_none_ff15c1863489e75c
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-credssp_31bf3856ad364e35_6.1.7601.22948_none_224b53f7d161f921
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_nl-nl_71a4b7da12b65724
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_253_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_de-de_2c3b069524f7befe
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.22948_pt-br_e6d72d5e33214916
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..environment-windows_31bf3856ad364e35_6.1.7601.23338_none_c7d66772bc94a12f
2016-10-11 03:04:02,Info                  CBS    Appl: Evaluating package applicability for package Package_232_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_sv-se_41a0dae11976feaf
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_tr-tr_518673a30688c43c
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_pt-pt_b5ee206f51d030e9
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_zh-hk_d94c2bf847f09a0e
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_de-de_2c3b069524f7befe
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_da-dk_1d40bbfddeea5bea
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_en-us_e545a499c6655a3d
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_60_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_60_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_60_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_ru-ru_fc86847336b9b04f
2016-10-11 03:03:50,Info                  CBS    Appl: detectParent: package: Package_50_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_0c7e3ee720a3b7f0
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_pt-br_78c37f004d52f04c
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_cs-cz_1923df9bea568d89
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_fc91323336b1bf15
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_cs-cz_192e8d5bea4e9c4f
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_it-it_71f06dc3909047c2
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.22948_it-it_4ffd429c99d19b08
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_zh-tw_16f2c242ca3f79f0
2016-10-11 03:04:00,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_en-us_1b08acf828418177
2016-10-11 03:03:50,Info                  CBS    Appl: Evaluating package applicability for package Package_108_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa_31bf3856ad364e35_6.1.7601.22948_none_04ddad4a8c9d2c86
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_it-it_f3e954d8e16c3898
2016-10-11 03:03:39,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_da-dk_b65dbfc2e09c8988
2016-10-11 03:03:48,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.23149_none_145940228b926863
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_ja-jp_a9eb11331d394ccc
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:03:50,Info                  CBS    EvaluateApplicability
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_pl-pl_6686d78f856bb4ce
2016-10-11 03:03:40,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.22948_nb-no_7e1f1f9357829fb5
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_it-it_454e3d6553d15768
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_fr-fr_55f2ed61d8a5cb75
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_fi-fi_fb6b3a48c689dc7c
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_1e57a20264d2d530
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_ko-kr_ed42d1e3d7f847ed
2016-10-11 03:04:01,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_ja-jp_49d8f52ee58780d7
2016-10-11 03:04:02,Info                  CBS    Appl: detectParent: package: Package_131_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-systemrestore-main_31bf3856ad364e35_6.1.7601.23338_none_afd24a821769c33a
2016-10-11 03:04:02,Info                  CBS    Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-appid_31bf3856ad364e35_6.1.7601.23338_none_b5e9e093e1f14f1c
2016-10-11 03:04:02,Info                  CBS    Appl: detectParent: package: Package_89_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1
