Id,Timestamp,HRESULT
3034,2016-09-29T17:59:33.000Z,0x800f080d
5028,2016-09-30T19:47:16.000Z,0x800f080d
12331,2016-10-04T16:50:14.000Z,0x800f080d
23767,2016-10-10T19:28:47.000Z,0x800f080d
21190,2016-10-09T03:00:26.000Z,0x800f080d
145,2016-09-28T04:30:31.000Z,0x800f080d
10018,2016-10-03T00:01:35.000Z,0x800f080d
10160,2016-10-03T11:08:57.000Z,0x800f080d
15014,2016-10-06T03:01:02.000Z,0x800f080d
10099,2016-10-03T00:01:36.000Z,0x800f080d
8964,2016-10-02T14:01:08.000Z,0x800f080d
11055,2016-10-04T06:23:48.000Z,0x800f080d
10086,2016-10-03T00:01:36.000Z,0x800f080d
13096,2016-10-05T00:39:37.000Z,0x800f080d
6864,2016-10-02T00:01:40.000Z,0x800f080d
4274,2016-09-30T07:08:55.000Z,0x800f080d
23717,2016-10-10T19:28:45.000Z,0x800f080d
12019,2016-10-04T07:56:47.000Z,0x800f080d
8963,2016-10-02T14:01:08.000Z,0x800f080d
8922,2016-10-02T14:01:08.000Z,0x800f080d
14208,2016-10-05T21:51:50.000Z,0x800f080d
6197,2016-10-01T16:38:53.000Z,0x800f080d
6132,2016-10-01T16:38:53.000Z,0x800f080d
14108,2016-10-05T21:51:49.000Z,0x800f080d
1504,2016-09-29T02:03:48.000Z,0x800f080d
4118,2016-09-30T07:08:53.000Z,0x800f080d
6079,2016-10-01T16:38:53.000Z,0x800f080d
21153,2016-10-09T03:00:26.000Z,0x800f080d
17488,2016-10-07T00:01:06.000Z,0x800f080d
8927,2016-10-02T14:01:08.000Z,0x800f080d
18565,2016-10-08T00:01:47.000Z,0x800f080d
10321,2016-10-03T11:08:59.000Z,0x800f080d
16803,2016-10-06T21:40:52.000Z,0x800f080d
7757,2016-10-02T03:07:52.000Z,0x800f080d
22915,2016-10-10T00:12:10.000Z,0x800f080d
22996,2016-10-10T00:12:11.000Z,0x800f080d
10135,2016-10-03T11:08:57.000Z,0x800f080d
11952,2016-10-04T07:56:47.000Z,0x800f080d
2995,2016-09-29T17:59:33.000Z,0x800f080d
7722,2016-10-02T03:07:52.000Z,0x800f080d
8925,2016-10-02T14:01:08.000Z,0x800f080d
2887,2016-09-29T17:57:30.000Z,0x800f080d
12205,2016-10-04T16:50:14.000Z,0x800f080d
11134,2016-10-04T06:23:50.000Z,0x800f080d
14293,2016-10-05T21:51:50.000Z,0x800f080d
15828,2016-10-06T18:02:34.000Z,0x800f080d
19747,2016-10-09T02:31:33.000Z,0x800f080d
18904,2016-10-08T07:05:53.000Z,0x800f080d
5232,2016-09-30T19:47:18.000Z,0x800f080d
9814,2016-10-02T21:11:31.000Z,0x800f080d
18628,2016-10-08T07:05:50.000Z,0x800f080d
8990,2016-10-02T14:01:08.000Z,0x800f080d
7971,2016-10-02T11:59:44.000Z,0x800f080d
109893,2016-10-11T03:03:19.000Z,0x800f080d
12992,2016-10-05T00:16:48.000Z,0x800f080d
2269,2016-09-29T03:00:27.000Z,0x800f080d
4338,2016-09-30T07:08:56.000Z,0x800f080d
4140,2016-09-30T07:08:53.000Z,0x800f080d
11131,2016-10-04T06:23:50.000Z,0x800f080d
12080,2016-10-04T16:50:13.000Z,0x800f080d
9035,2016-10-02T14:01:08.000Z,0x800f080d
10420,2016-10-03T11:08:59.000Z,0x800f080d
3010,2016-09-29T17:59:33.000Z,0x800f080d
5021,2016-09-30T19:47:16.000Z,0x800f080d
5022,2016-09-30T19:47:16.000Z,0x800f080d
21870,2016-10-09T04:36:38.000Z,0x800f080d
4255,2016-09-30T07:08:55.000Z,0x800f080d
1375,2016-09-29T02:03:48.000Z,0x800f080d
4155,2016-09-30T07:08:53.000Z,0x800f080d
5989,2016-10-01T16:38:50.000Z,0x800f080d
17763,2016-10-07T12:46:22.000Z,0x800f080d
16807,2016-10-06T21:40:52.000Z,0x800f080d
11161,2016-10-04T06:23:50.000Z,0x800f080d
1299,2016-09-29T02:03:46.000Z,0x800f080d
229,2016-09-28T04:30:31.000Z,0x800f080d
16752,2016-10-06T21:40:51.000Z,0x800f080d
3072,2016-09-29T22:28:41.000Z,0x800f080d
399,2016-09-28T04:30:33.000Z,0x800f080d
15844,2016-10-06T18:02:34.000Z,0x800f080d
109934,2016-10-11T03:03:20.000Z,0x800f080d
19694,2016-10-09T02:31:32.000Z,0x800f080d
23855,2016-10-10T19:28:48.000Z,0x800f080d
6075,2016-10-01T16:38:53.000Z,0x800f080d
1311,2016-09-29T02:03:46.000Z,0x800f080d
109954,2016-10-11T03:03:20.000Z,0x800f080d
8779,2016-10-02T14:01:07.000Z,0x800f080d
19580,2016-10-09T02:31:31.000Z,0x800f080d
6937,2016-10-02T00:01:40.000Z,0x800f080d
283,2016-09-28T04:30:32.000Z,0x800f080d
14098,2016-10-05T21:51:49.000Z,0x800f080d
12996,2016-10-05T00:16:48.000Z,0x800f080d
12082,2016-10-04T16:50:13.000Z,0x800f080d
6950,2016-10-02T03:04:49.000Z,0x800f080d
1207,2016-09-29T00:01:47.000Z,0x800f080d
6957,2016-10-02T03:04:49.000Z,0x800f080d
15662,2016-10-06T18:02:30.000Z,0x800f080d
23801,2016-10-10T19:28:47.000Z,0x800f080d
13249,2016-10-05T00:39:38.000Z,0x800f080d
271581,2016-10-11T03:04:28.000Z,0x800f080d
6069,2016-10-01T16:38:53.000Z,0x800f080d
12186,2016-10-04T16:50:14.000Z,0x800f080d
6913,2016-10-02T00:01:40.000Z,0x800f080d
19615,2016-10-09T02:31:31.000Z,0x800f080d
17851,2016-10-07T12:46:23.000Z,0x800f080d
10412,2016-10-03T11:08:59.000Z,0x800f080d
5952,2016-10-01T16:38:50.000Z,0x800f080d
7150,2016-10-02T03:06:50.000Z,0x800f080d
11171,2016-10-04T06:23:50.000Z,0x800f080d
12125,2016-10-04T16:50:13.000Z,0x800f080d
13078,2016-10-05T00:39:37.000Z,0x800f080d
15898,2016-10-06T18:02:34.000Z,0x800f080d
22899,2016-10-10T00:12:10.000Z,0x800f080d
1547,2016-09-29T02:03:48.000Z,0x800f080d
109891,2016-10-11T03:03:19.000Z,0x800f080d
7898,2016-10-02T11:59:42.000Z,0x800f080d
21952,2016-10-09T04:36:39.000Z,0x800f080d
4418,2016-09-30T07:08:56.000Z,0x800f080d
12031,2016-10-04T07:56:47.000Z,0x800f080d
13328,2016-10-05T00:39:39.000Z,0x800f080d
4234,2016-09-30T07:08:55.000Z,0x800f080d
12963,2016-10-05T00:16:48.000Z,0x800f080d
11054,2016-10-04T06:23:48.000Z,0x800f080d
12262,2016-10-04T16:50:14.000Z,0x800f080d
8895,2016-10-02T14:01:08.000Z,0x800f080d
4141,2016-09-30T07:08:53.000Z,0x800f080d
7772,2016-10-02T03:07:52.000Z,0x800f080d
23928,2016-10-10T19:28:48.000Z,0x800f080d
6066,2016-10-01T16:38:53.000Z,0x800f080d
23769,2016-10-10T19:28:47.000Z,0x800f080d
12087,2016-10-04T16:50:13.000Z,0x800f080d
8926,2016-10-02T14:01:08.000Z,0x800f080d
1279,2016-09-29T02:03:46.000Z,0x800f080d
23692,2016-10-10T19:28:45.000Z,0x800f080d
4143,2016-09-30T07:08:53.000Z,0x800f080d
23691,2016-10-10T19:28:45.000Z,0x800f080d
4347,2016-09-30T07:08:56.000Z,0x800f080d
8128,2016-10-02T11:59:45.000Z,0x800f080d
11260,2016-10-04T06:23:51.000Z,0x800f080d
15921,2016-10-06T18:02:34.000Z,0x800f080d
10413,2016-10-03T11:08:59.000Z,0x800f080d
18489,2016-10-08T00:01:47.000Z,0x800f080d
16714,2016-10-06T21:40:51.000Z,0x800f080d
10213,2016-10-03T11:08:57.000Z,0x800f080d
4257,2016-09-30T07:08:55.000Z,0x800f080d
14979,2016-10-06T03:01:02.000Z,0x800f080d
11081,2016-10-04T06:23:48.000Z,0x800f080d
20551,2016-10-09T02:32:03.000Z,0x800f080d
7774,2016-10-02T03:07:52.000Z,0x800f080d
17645,2016-10-07T12:46:20.000Z,0x800f080d
1309,2016-09-29T02:03:46.000Z,0x800f080d
109902,2016-10-11T03:03:19.000Z,0x800f080d
147,2016-09-28T04:30:31.000Z,0x800f080d
15618,2016-10-06T18:02:30.000Z,0x800f080d
13211,2016-10-05T00:39:38.000Z,0x800f080d
1223,2016-09-29T00:01:47.000Z,0x800f080d
12318,2016-10-04T16:50:14.000Z,0x800f080d
19628,2016-10-09T02:31:32.000Z,0x800f080d
7866,2016-10-02T11:59:42.000Z,0x800f080d
10326,2016-10-03T11:08:59.000Z,0x800f080d
16796,2016-10-06T21:40:52.000Z,0x800f080d
12000,2016-10-04T07:56:47.000Z,0x800f080d
23766,2016-10-10T19:28:47.000Z,0x800f080d
2260,2016-09-29T03:00:27.000Z,0x800f080d
21187,2016-10-09T03:00:26.000Z,0x800f080d
16753,2016-10-06T21:40:51.000Z,0x800f080d
157,2016-09-28T04:30:31.000Z,0x800f080d
7045,2016-10-02T03:04:49.000Z,0x800f080d
1366,2016-09-29T02:03:48.000Z,0x800f080d
10260,2016-10-03T11:08:59.000Z,0x800f080d
8127,2016-10-02T11:59:45.000Z,0x800f080d
21830,2016-10-09T04:36:38.000Z,0x800f080d
2854,2016-09-29T17:57:30.000Z,0x800f080d
13004,2016-10-05T00:16:48.000Z,0x800f080d
17661,2016-10-07T12:46:20.000Z,0x800f080d
12202,2016-10-04T16:50:14.000Z,0x800f080d
3233,2016-09-29T22:28:43.000Z,0x800f080d
1137,2016-09-29T00:01:46.000Z,0x800f080d
4152,2016-09-30T07:08:53.000Z,0x800f080d
2259,2016-09-29T03:00:27.000Z,0x800f080d
5025,2016-09-30T19:47:16.000Z,0x800f080d
3211,2016-09-29T22:28:43.000Z,0x800f080d
13158,2016-10-05T00:39:37.000Z,0x800f080d
5916,2016-10-01T16:38:50.000Z,0x800f080d
5925,2016-10-01T16:38:50.000Z,0x800f080d
278,2016-09-28T04:30:32.000Z,0x800f080d
11314,2016-10-04T06:23:51.000Z,0x800f080d
10047,2016-10-03T00:01:35.000Z,0x800f080d
8773,2016-10-02T14:01:07.000Z,0x800f080d
20468,2016-10-09T02:32:03.000Z,0x800f080d
1480,2016-09-29T02:03:48.000Z,0x800f080d
2971,2016-09-29T17:59:33.000Z,0x800f080d
12257,2016-10-04T16:50:14.000Z,0x800f080d
4061,2016-09-30T00:02:04.000Z,0x800f080d
232,2016-09-28T04:30:31.000Z,0x800f080d
10398,2016-10-03T11:08:59.000Z,0x800f080d
6063,2016-10-01T16:38:53.000Z,0x800f080d
10316,2016-10-03T11:08:59.000Z,0x800f080d
22997,2016-10-10T00:12:11.000Z,0x800f080d
12988,2016-10-05T00:16:48.000Z,0x800f080d
197,2016-09-28T04:30:31.000Z,0x800f080d
10287,2016-10-03T11:08:59.000Z,0x800f080d
153,2016-09-28T04:30:31.000Z,0x800f080d
13354,2016-10-05T00:39:39.000Z,0x800f080d
7143,2016-10-02T03:06:50.000Z,0x800f080d
6144,2016-10-01T16:38:53.000Z,0x800f080d
4292,2016-09-30T07:08:55.000Z,0x800f080d
5053,2016-09-30T19:47:16.000Z,0x800f080d
9695,2016-10-02T21:09:07.000Z,0x800f080d
10324,2016-10-03T11:08:59.000Z,0x800f080d
10048,2016-10-03T00:01:35.000Z,0x800f080d
15855,2016-10-06T18:02:34.000Z,0x800f080d
9033,2016-10-02T14:01:08.000Z,0x800f080d
9975,2016-10-02T21:15:10.000Z,0x800f080d
6871,2016-10-02T00:01:40.000Z,0x800f080d
109942,2016-10-11T03:03:20.000Z,0x800f080d
3237,2016-09-29T22:28:43.000Z,0x800f080d
3250,2016-09-29T22:28:43.000Z,0x800f080d
23846,2016-10-10T19:28:48.000Z,0x800f080d
12253,2016-10-04T16:50:14.000Z,0x800f080d
9061,2016-10-02T14:01:08.000Z,0x800f080d
12049,2016-10-04T16:50:13.000Z,0x800f080d
271584,2016-10-11T03:04:28.000Z,0x800f080d
21860,2016-10-09T04:36:38.000Z,0x800f080d
8987,2016-10-02T14:01:08.000Z,0x800f080d
16832,2016-10-06T21:40:52.000Z,0x800f080d
12969,2016-10-05T00:16:48.000Z,0x800f080d
22735,2016-10-10T00:12:09.000Z,0x800f080d
4373,2016-09-30T07:08:56.000Z,0x800f080d
12335,2016-10-04T16:50:14.000Z,0x800f080d
13064,2016-10-05T00:16:48.000Z,0x800f080d
12117,2016-10-04T16:50:13.000Z,0x800f080d
5195,2016-09-30T19:47:17.000Z,0x800f080d
16677,2016-10-06T21:40:51.000Z,0x800f080d
13062,2016-10-05T00:16:48.000Z,0x800f080d
8132,2016-10-02T11:59:45.000Z,0x800f080d
23716,2016-10-10T19:28:45.000Z,0x800f080d
6882,2016-10-02T00:01:40.000Z,0x800f080d
10273,2016-10-03T11:08:59.000Z,0x800f080d
6124,2016-10-01T16:38:53.000Z,0x800f080d
15839,2016-10-06T18:02:34.000Z,0x800f080d
5105,2016-09-30T19:47:16.000Z,0x800f080d
22796,2016-10-10T00:12:09.000Z,0x800f080d
2998,2016-09-29T17:59:33.000Z,0x800f080d
14133,2016-10-05T21:51:49.000Z,0x800f080d
13251,2016-10-05T00:39:38.000Z,0x800f080d
7010,2016-10-02T03:04:49.000Z,0x800f080d
6879,2016-10-02T00:01:40.000Z,0x800f080d
6067,2016-10-01T16:38:53.000Z,0x800f080d
10069,2016-10-03T00:01:35.000Z,0x800f080d
16705,2016-10-06T21:40:51.000Z,0x800f080d
9780,2016-10-02T21:11:31.000Z,0x800f080d
19609,2016-10-09T02:31:31.000Z,0x800f080d
18642,2016-10-08T07:05:50.000Z,0x800f080d
5230,2016-09-30T19:47:18.000Z,0x800f080d
2861,2016-09-29T17:57:30.000Z,0x800f080d
485,2016-09-28T04:30:33.000Z,0x800f080d
1475,2016-09-29T02:03:48.000Z,0x800f080d
3009,2016-09-29T17:59:33.000Z,0x800f080d
1427,2016-09-29T02:03:48.000Z,0x800f080d
10081,2016-10-03T00:01:36.000Z,0x800f080d
6218,2016-10-01T16:38:53.000Z,0x800f080d
109971,2016-10-11T03:03:20.000Z,0x800f080d
20481,2016-10-09T02:32:03.000Z,0x800f080d
18724,2016-10-08T07:05:53.000Z,0x800f080d
23736,2016-10-10T19:28:47.000Z,0x800f080d
438,2016-09-28T04:30:33.000Z,0x800f080d
11061,2016-10-04T06:23:48.000Z,0x800f080d
23802,2016-10-10T19:28:47.000Z,0x800f080d
4221,2016-09-30T07:08:55.000Z,0x800f080d
1360,2016-09-29T02:03:48.000Z,0x800f080d
18545,2016-10-08T00:01:47.000Z,0x800f080d
17483,2016-10-07T00:01:06.000Z,0x800f080d
13094,2016-10-05T00:39:37.000Z,0x800f080d
23881,2016-10-10T19:28:48.000Z,0x800f080d
21867,2016-10-09T04:36:38.000Z,0x800f080d
1505,2016-09-29T02:03:48.000Z,0x800f080d
9912,2016-10-02T21:15:10.000Z,0x800f080d
15891,2016-10-06T18:02:34.000Z,0x800f080d
8088,2016-10-02T11:59:45.000Z,0x800f080d
22004,2016-10-09T04:36:39.000Z,0x800f080d
11949,2016-10-04T07:56:47.000Z,0x800f080d
13086,2016-10-05T00:39:37.000Z,0x800f080d
10425,2016-10-03T11:08:59.000Z,0x800f080d
481,2016-09-28T04:30:33.000Z,0x800f080d
271569,2016-10-11T03:04:28.000Z,0x800f080d
18719,2016-10-08T07:05:53.000Z,0x800f080d
13153,2016-10-05T00:39:37.000Z,0x800f080d
18610,2016-10-08T07:05:50.000Z,0x800f080d
10055,2016-10-03T00:01:35.000Z,0x800f080d
21838,2016-10-09T04:36:38.000Z,0x800f080d
12062,2016-10-04T16:50:13.000Z,0x800f080d
11099,2016-10-04T06:23:48.000Z,0x800f080d
22731,2016-10-10T00:12:09.000Z,0x800f080d
4142,2016-09-30T07:08:53.000Z,0x800f080d
16607,2016-10-06T21:40:50.000Z,0x800f080d
12083,2016-10-04T16:50:13.000Z,0x800f080d
3305,2016-09-29T22:28:43.000Z,0x800f080d
14022,2016-10-05T21:51:48.000Z,0x800f080d
1410,2016-09-29T02:03:48.000Z,0x800f080d
13166,2016-10-05T00:39:37.000Z,0x800f080d
21222,2016-10-09T03:00:26.000Z,0x800f080d
1313,2016-09-29T02:03:46.000Z,0x800f080d
17664,2016-10-07T12:46:20.000Z,0x800f080d
22076,2016-10-09T04:36:39.000Z,0x800f080d
14976,2016-10-06T03:01:02.000Z,0x800f080d
19824,2016-10-09T02:31:33.000Z,0x800f080d
22912,2016-10-10T00:12:10.000Z,0x800f080d
12994,2016-10-05T00:16:48.000Z,0x800f080d
17843,2016-10-07T12:46:23.000Z,0x800f080d
12269,2016-10-04T16:50:14.000Z,0x800f080d
3161,2016-09-29T22:28:43.000Z,0x800f080d
8840,2016-10-02T14:01:07.000Z,0x800f080d
10142,2016-10-03T11:08:57.000Z,0x800f080d
23721,2016-10-10T19:28:45.000Z,0x800f080d
15681,2016-10-06T18:02:30.000Z,0x800f080d
22029,2016-10-09T04:36:39.000Z,0x800f080d
22767,2016-10-10T00:12:09.000Z,0x800f080d
23843,2016-10-10T19:28:48.000Z,0x800f080d
16715,2016-10-06T21:40:51.000Z,0x800f080d
18546,2016-10-08T00:01:47.000Z,0x800f080d
5064,2016-09-30T19:47:16.000Z,0x800f080d
9779,2016-10-02T21:11:31.000Z,0x800f080d
11119,2016-10-04T06:23:48.000Z,0x800f080d
6157,2016-10-01T16:38:53.000Z,0x800f080d
1206,2016-09-29T00:01:47.000Z,0x800f080d
17536,2016-10-07T00:01:06.000Z,0x800f080d
4186,2016-09-30T07:08:53.000Z,0x800f080d
12188,2016-10-04T16:50:14.000Z,0x800f080d
17811,2016-10-07T12:46:23.000Z,0x800f080d
11048,2016-10-04T06:23:48.000Z,0x800f080d
19703,2016-10-09T02:31:32.000Z,0x800f080d
5915,2016-10-01T16:38:50.000Z,0x800f080d
14206,2016-10-05T21:51:50.000Z,0x800f080d
4121,2016-09-30T07:08:53.000Z,0x800f080d
18524,2016-10-08T00:01:47.000Z,0x800f080d
109953,2016-10-11T03:03:20.000Z,0x800f080d
22030,2016-10-09T04:36:39.000Z,0x800f080d
6221,2016-10-01T16:38:53.000Z,0x800f080d
1330,2016-09-29T02:03:46.000Z,0x800f080d
6203,2016-10-01T16:38:53.000Z,0x800f080d
4062,2016-09-30T00:02:04.000Z,0x800f080d
12095,2016-10-04T16:50:13.000Z,0x800f080d
12350,2016-10-04T16:50:14.000Z,0x800f080d
1478,2016-09-29T02:03:48.000Z,0x800f080d
12261,2016-10-04T16:50:14.000Z,0x800f080d
12185,2016-10-04T16:50:14.000Z,0x800f080d
4376,2016-09-30T07:08:56.000Z,0x800f080d
6974,2016-10-02T03:04:49.000Z,0x800f080d
18675,2016-10-08T07:05:50.000Z,0x800f080d
23687,2016-10-10T19:28:45.000Z,0x800f080d
5222,2016-09-30T19:47:18.000Z,0x800f080d
7725,2016-10-02T03:07:52.000Z,0x800f080d
5264,2016-09-30T19:47:18.000Z,0x800f080d
1222,2016-09-29T00:01:47.000Z,0x800f080d
10391,2016-10-03T11:08:59.000Z,0x800f080d
12336,2016-10-04T16:50:14.000Z,0x800f080d
22091,2016-10-09T04:36:39.000Z,0x800f080d
13258,2016-10-05T00:39:38.000Z,0x800f080d
4269,2016-09-30T07:08:55.000Z,0x800f080d
8126,2016-10-02T11:59:45.000Z,0x800f080d
312,2016-09-28T04:30:32.000Z,0x800f080d
1345,2016-09-29T02:03:46.000Z,0x800f080d
5310,2016-09-30T19:47:18.000Z,0x800f080d
8808,2016-10-02T14:01:07.000Z,0x800f080d
14030,2016-10-05T21:51:48.000Z,0x800f080d
3297,2016-09-29T22:28:43.000Z,0x800f080d
1376,2016-09-29T02:03:48.000Z,0x800f080d
7968,2016-10-02T11:59:44.000Z,0x800f080d
13247,2016-10-05T00:39:38.000Z,0x800f080d
11293,2016-10-04T06:23:51.000Z,0x800f080d
9778,2016-10-02T21:11:31.000Z,0x800f080d
5142,2016-09-30T19:47:17.000Z,0x800f080d
2884,2016-09-29T17:57:30.000Z,0x800f080d
5209,2016-09-30T19:47:17.000Z,0x800f080d
7931,2016-10-02T11:59:42.000Z,0x800f080d
3094,2016-09-29T22:28:42.000Z,0x800f080d
13041,2016-10-05T00:16:48.000Z,0x800f080d
23689,2016-10-10T19:28:45.000Z,0x800f080d
15646,2016-10-06T18:02:30.000Z,0x800f080d
1331,2016-09-29T02:03:46.000Z,0x800f080d
13994,2016-10-05T21:51:48.000Z,0x800f080d
17805,2016-10-07T12:46:23.000Z,0x800f080d
1369,2016-09-29T02:03:48.000Z,0x800f080d
4189,2016-09-30T07:08:53.000Z,0x800f080d
3321,2016-09-29T22:28:43.000Z,0x800f080d
12346,2016-10-04T16:50:14.000Z,0x800f080d
10027,2016-10-03T00:01:35.000Z,0x800f080d
4238,2016-09-30T07:08:55.000Z,0x800f080d
15765,2016-10-06T18:02:34.000Z,0x800f080d
11066,2016-10-04T06:23:48.000Z,0x800f080d
13359,2016-10-05T00:39:39.000Z,0x800f080d
21794,2016-10-09T04:36:38.000Z,0x800f080d
19658,2016-10-09T02:31:32.000Z,0x800f080d
14964,2016-10-06T03:01:02.000Z,0x800f080d
3283,2016-09-29T22:28:43.000Z,0x800f080d
20479,2016-10-09T02:32:03.000Z,0x800f080d
4041,2016-09-30T00:02:04.000Z,0x800f080d
286,2016-09-28T04:30:32.000Z,0x800f080d
4308,2016-09-30T07:08:56.000Z,0x800f080d
9037,2016-10-02T14:01:08.000Z,0x800f080d
13246,2016-10-05T00:39:38.000Z,0x800f080d
23628,2016-10-10T19:28:45.000Z,0x800f080d
13361,2016-10-05T00:39:39.000Z,0x800f080d
2257,2016-09-29T03:00:27.000Z,0x800f080d
21821,2016-10-09T04:36:38.000Z,0x800f080d
21861,2016-10-09T04:36:38.000Z,0x800f080d
3167,2016-09-29T22:28:43.000Z,0x800f080d
10165,2016-10-03T11:08:57.000Z,0x800f080d
1197,2016-09-29T00:01:47.000Z,0x800f080d
4340,2016-09-30T07:08:56.000Z,0x800f080d
21173,2016-10-09T03:00:26.000Z,0x800f080d
12195,2016-10-04T16:50:14.000Z,0x800f080d
1420,2016-09-29T02:03:48.000Z,0x800f080d
22879,2016-10-10T00:12:10.000Z,0x800f080d
8162,2016-10-02T11:59:45.000Z,0x800f080d
10024,2016-10-03T00:01:35.000Z,0x800f080d
109876,2016-10-11T03:03:19.000Z,0x800f080d
1349,2016-09-29T02:03:46.000Z,0x800f080d
10424,2016-10-03T11:08:59.000Z,0x800f080d
21894,2016-10-09T04:36:38.000Z,0x800f080d
271597,2016-10-11T03:04:28.000Z,0x800f080d
160,2016-09-28T04:30:31.000Z,0x800f080d
17521,2016-10-07T00:01:06.000Z,0x800f080d
14248,2016-10-05T21:51:50.000Z,0x800f080d
7899,2016-10-02T11:59:42.000Z,0x800f080d
7947,2016-10-02T11:59:42.000Z,0x800f080d
3291,2016-09-29T22:28:43.000Z,0x800f080d
9049,2016-10-02T14:01:08.000Z,0x800f080d
12179,2016-10-04T16:50:14.000Z,0x800f080d
3248,2016-09-29T22:28:43.000Z,0x800f080d
11961,2016-10-04T07:56:47.000Z,0x800f080d
8045,2016-10-02T11:59:44.000Z,0x800f080d
5985,2016-10-01T16:38:50.000Z,0x800f080d
22088,2016-10-09T04:36:39.000Z,0x800f080d
1561,2016-09-29T02:03:48.000Z,0x800f080d
20548,2016-10-09T02:32:03.000Z,0x800f080d
21852,2016-10-09T04:36:38.000Z,0x800f080d
18776,2016-10-08T07:05:53.000Z,0x800f080d
7879,2016-10-02T11:59:42.000Z,0x800f080d
21179,2016-10-09T03:00:26.000Z,0x800f080d
15904,2016-10-06T18:02:34.000Z,0x800f080d
6087,2016-10-01T16:38:53.000Z,0x800f080d
3089,2016-09-29T22:28:42.000Z,0x800f080d
11197,2016-10-04T06:23:50.000Z,0x800f080d
6938,2016-10-02T00:01:40.000Z,0x800f080d
109903,2016-10-11T03:03:19.000Z,0x800f080d
21889,2016-10-09T04:36:38.000Z,0x800f080d
21833,2016-10-09T04:36:38.000Z,0x800f080d
388,2016-09-28T04:30:33.000Z,0x800f080d
9725,2016-10-02T21:09:07.000Z,0x800f080d
22037,2016-10-09T04:36:39.000Z,0x800f080d
19729,2016-10-09T02:31:33.000Z,0x800f080d
21944,2016-10-09T04:36:39.000Z,0x800f080d
22844,2016-10-10T00:12:10.000Z,0x800f080d
23659,2016-10-10T19:28:45.000Z,0x800f080d
2273,2016-09-29T03:00:27.000Z,0x800f080d
109940,2016-10-11T03:03:20.000Z,0x800f080d
351,2016-09-28T04:30:32.000Z,0x800f080d
15918,2016-10-06T18:02:34.000Z,0x800f080d
19604,2016-10-09T02:31:31.000Z,0x800f080d
22869,2016-10-10T00:12:10.000Z,0x800f080d
2997,2016-09-29T17:59:33.000Z,0x800f080d
21214,2016-10-09T03:00:26.000Z,0x800f080d
