Id,Timestamp,HRESULT
6243,2016-10-01 16:38:54,0x800f0805
18584,2016-10-08 00:01:47,0x800f080d
5273,2016-09-30 19:47:18,0x800f080d
295932,2016-10-11 03:05:43,0x80070490
21376,2016-10-09 03:00:30,0x800f0805
3280,2016-09-29 22:28:43,0x800f080d
269472,2016-10-11 03:04:25,0x80070490
22921,2016-10-10 00:12:11,0x800f080d
10256,2016-10-03 11:08:59,0x800f080d
185161,2016-10-11 03:04:01,0x80070490
8912,2016-10-02 14:01:08,0x800f080d
5085,2016-09-30 19:47:16,0x800f080d
431073,2016-10-11 03:06:39,0x80070490
8080,2016-10-02 11:59:45,0x800f080d
7872,2016-10-02 11:59:42,0x800f080d
4374,2016-09-30 07:08:56,0x800f080d
15785,2016-10-06 18:02:34,0x800f080d
10411,2016-10-03 11:08:59,0x800f080d
6060,2016-10-01 16:38:53,0x800f080d
12096,2016-10-04 16:50:13,0x800f080d
119646,2016-10-11 03:03:39,0x80070490
13007,2016-10-05 00:16:48,0x800f080d
13403,2016-10-05 00:39:39,0x800f080d
12270,2016-10-04 16:50:14,0x800f080d
3180,2016-09-29 22:28:43,0x800f080d
22757,2016-10-10 00:12:09,0x800f080d
14100,2016-10-05 21:51:49,0x800f080d
9918,2016-10-02 21:15:10,0x800f080d
29981,2016-10-11 03:02:52,0x80070490
18897,2016-10-08 07:05:53,0x800f080d
18770,2016-10-08 07:05:53,0x800f080d
22768,2016-10-10 00:12:09,0x800f080d
1170,2016-09-29 00:01:47,0x800f080d
14062,2016-10-05 21:51:48,0x800f080d
17835,2016-10-07 12:46:23,0x800f080d
8155,2016-10-02 11:59:45,0x800f080d
9772,2016-10-02 21:10:21,0x00000000
428260,2016-10-11 03:06:39,0x80070490
23815,2016-10-10 19:28:47,0x800f080d
10410,2016-10-03 11:08:59,0x800f080d
2994,2016-09-29 17:59:33,0x800f080d
4074,2016-09-30 00:02:04,0x800f080d
6861,2016-10-02 00:01:40,0x800f080d
309379,2016-10-11 03:05:43,0x80070490
1155,2016-09-29 00:01:46,0x800f080d
4339,2016-09-30 07:08:56,0x800f080d
1553,2016-09-29 02:03:48,0x800f080d
281996,2016-10-11 03:05:29,0x80070490
14085,2016-10-05 21:51:48,0x800f080d
393367,2016-10-11 03:06:29,0x80070490
10415,2016-10-03 11:08:59,0x800f080d
4272,2016-09-30 07:08:55,0x800f080d
23805,2016-10-10 19:28:47,0x800f080d
19668,2016-10-09 02:31:32,0x800f080d
6202,2016-10-01 16:38:53,0x800f080d
12211,2016-10-04 16:50:14,0x800f080d
7799,2016-10-02 03:07:52,0x800f080d
17606,2016-10-07 12:46:20,0x800f080d
4073,2016-09-30 00:02:04,0x800f080d
3285,2016-09-29 22:28:43,0x800f080d
5994,2016-10-01 16:38:50,0x800f080d
1334,2016-09-29 02:03:46,0x800f080d
14057,2016-10-05 21:51:48,0x800f080d
14178,2016-10-05 21:51:49,0x800f080d
23853,2016-10-10 19:28:48,0x800f080d
10405,2016-10-03 11:08:59,0x800f080d
11306,2016-10-04 06:23:51,0x800f080d
22079,2016-10-09 04:36:39,0x800f080d
7723,2016-10-02 03:07:52,0x800f080d
5991,2016-10-01 16:38:50,0x800f080d
16707,2016-10-06 21:40:51,0x800f080d
19695,2016-10-09 02:31:32,0x800f080d
22956,2016-10-10 00:12:11,0x800f0805
13259,2016-10-05 00:39:38,0x800f080d
18796,2016-10-08 07:05:53,0x800f080d
395,2016-09-28 04:30:33,0x800f080d
11172,2016-10-04 06:23:50,0x800f080d
17772,2016-10-07 12:46:22,0x800f080d
404081,2016-10-11 03:06:38,0x80070490
21820,2016-10-09 04:36:38,0x800f080d
9983,2016-10-02 21:15:10,0x800f080d
2859,2016-09-29 17:57:30,0x800f080d
109884,2016-10-11 03:03:19,0x800f080d
259177,2016-10-11 03:04:16,0x80070490
148348,2016-10-11 03:03:48,0x80070490
11235,2016-10-04 06:23:50,0x800f080d
13091,2016-10-05 00:39:37,0x800f080d
13325,2016-10-05 00:39:39,0x800f080d
16606,2016-10-06 21:40:50,0x800f080d
3299,2016-09-29 22:28:43,0x800f080d
5258,2016-09-30 19:47:18,0x800f080d
15614,2016-10-06 18:02:30,0x800f080d
1342,2016-09-29 02:03:46,0x800f080d
7051,2016-10-02 03:04:49,0x800f080d
350,2016-09-28 04:30:32,0x800f080d
12373,2016-10-04 16:50:15,0x800f0805
18640,2016-10-08 07:05:50,0x800f080d
13222,2016-10-05 00:39:38,0x800f080d
5090,2016-09-30 19:47:16,0x800f080d
5964,2016-10-01 16:38:50,0x800f080d
15924,2016-10-06 18:02:34,0x800f080d
11118,2016-10-04 06:23:48,0x800f080d
18868,2016-10-08 07:05:53,0x800f080d
10071,2016-10-03 00:01:35,0x800f080d
11990,2016-10-04 07:56:47,0x800f080d
195451,2016-10-11 03:04:02,0x80070490
20516,2016-10-09 02:32:03,0x800f080d
271636,2016-10-11 03:04:29,0x800f080d
23924,2016-10-10 19:28:48,0x800f080d
5177,2016-09-30 19:47:17,0x800f080d
1200,2016-09-29 00:01:47,0x800f080d
9954,2016-10-02 21:15:10,0x800f080d
3292,2016-09-29 22:28:43,0x800f080d
263554,2016-10-11 03:04:21,0x80070490
21899,2016-10-09 04:36:38,0x800f080d
8073,2016-10-02 11:59:45,0x800f080d
6227,2016-10-01 16:38:53,0x800f080d
4157,2016-09-30 07:08:53,0x800f080d
7734,2016-10-02 03:07:52,0x800f080d
19811,2016-10-09 02:31:33,0x800f080d
405049,2016-10-11 03:06:38,0x80070490
20473,2016-10-09 02:32:03,0x800f080d
382199,2016-10-11 03:06:19,0x80070490
19789,2016-10-09 02:31:33,0x800f080d
1225,2016-09-29 00:01:47,0x800f080d
7100,2016-10-02 03:06:50,0x800f080d
5091,2016-09-30 19:47:16,0x800f080d
17534,2016-10-07 00:01:06,0x800f080d
342,2016-09-28 04:30:32,0x800f080d
21223,2016-10-09 03:00:26,0x800f080d
18832,2016-10-08 07:05:53,0x800f080d
7825,2016-10-02 03:08:08,0x00000000
5228,2016-09-30 19:47:18,0x800f080d
5962,2016-10-01 16:38:50,0x800f080d
16775,2016-10-06 21:40:52,0x800f080d
5949,2016-10-01 16:38:50,0x800f080d
22842,2016-10-10 00:12:10,0x800f080d
4188,2016-09-30 07:08:53,0x800f080d
14283,2016-10-05 21:51:50,0x800f080d
15755,2016-10-06 18:02:34,0x800f080d
22733,2016-10-10 00:12:09,0x800f080d
271570,2016-10-11 03:04:28,0x800f080d
11330,2016-10-04 06:23:51,0x800f080d
1515,2016-09-29 02:03:48,0x800f080d
15888,2016-10-06 18:02:34,0x800f080d
4108,2016-09-30 07:08:53,0x800f080d
14286,2016-10-05 21:51:50,0x800f080d
328865,2016-10-11 03:05:44,0x80070490
7775,2016-10-02 03:07:52,0x800f080d
2860,2016-09-29 17:57:30,0x800f080d
7132,2016-10-02 03:06:50,0x800f080d
9872,2016-10-02 21:11:31,0x800f080d
18718,2016-10-08 07:05:53,0x800f080d
19732,2016-10-09 02:31:33,0x800f080d
411013,2016-10-11 03:06:38,0x80070490
421211,2016-10-11 03:06:38,0x80070490
11296,2016-10-04 06:23:51,0x800f080d
17753,2016-10-07 12:46:22,0x800f080d
19810,2016-10-09 02:31:33,0x800f080d
14019,2016-10-05 21:51:48,0x800f080d
6072,2016-10-01 16:38:53,0x800f080d
15786,2016-10-06 18:02:34,0x800f080d
10344,2016-10-03 11:08:59,0x800f080d
468,2016-09-28 04:30:33,0x800f080d
1205,2016-09-29 00:01:47,0x800f080d
12199,2016-10-04 16:50:14,0x800f080d
8169,2016-10-02 11:59:45,0x800f080d
6052,2016-10-01 16:38:53,0x800f080d
18899,2016-10-08 07:05:53,0x800f080d
3144,2016-09-29 22:28:42,0x800f080d
185762,2016-10-11 03:04:01,0x80070490
7894,2016-10-02 11:59:42,0x800f080d
16854,2016-10-06 21:40:52,0x800f0805
17688,2016-10-07 12:46:22,0x800f080d
20504,2016-10-09 02:32:03,0x800f080d
13122,2016-10-05 00:39:37,0x800f080d
23648,2016-10-10 19:28:45,0x800f080d
11065,2016-10-04 06:23:48,0x800f080d
18520,2016-10-08 00:01:47,0x800f080d
14171,2016-10-05 21:51:49,0x800f080d
17455,2016-10-07 00:01:06,0x800f080d
21864,2016-10-09 04:36:38,0x800f080d
325457,2016-10-11 03:05:44,0x80070490
385,2016-09-28 04:30:33,0x800f080d
7050,2016-10-02 03:04:49,0x800f080d
1498,2016-09-29 02:03:48,0x800f080d
8079,2016-10-02 11:59:45,0x800f080d
14250,2016-10-05 21:51:50,0x800f080d
1232,2016-09-29 00:01:47,0x800f080d
19616,2016-10-09 02:31:31,0x800f080d
5018,2016-09-30 19:47:16,0x800f080d
4178,2016-09-30 07:08:53,0x800f080d
19832,2016-10-09 02:31:33,0x800f080d
16597,2016-10-06 21:40:50,0x800f080d
19543,2016-10-09 02:31:31,0x800f080d
21219,2016-10-09 03:00:26,0x800f080d
19578,2016-10-09 02:31:31,0x800f080d
19790,2016-10-09 02:31:33,0x800f080d
23894,2016-10-10 19:28:48,0x800f080d
20541,2016-10-09 02:32:03,0x800f080d
21174,2016-10-09 03:00:26,0x800f080d
21213,2016-10-09 03:00:26,0x800f080d
10286,2016-10-03 11:08:59,0x800f080d
8917,2016-10-02 14:01:08,0x800f080d
11102,2016-10-04 06:23:48,0x800f080d
21175,2016-10-09 03:00:26,0x800f080d
21930,2016-10-09 04:36:39,0x800f080d
15833,2016-10-06 18:02:34,0x800f080d
21150,2016-10-09 03:00:26,0x800f080d
12002,2016-10-04 07:56:47,0x800f080d
9807,2016-10-02 21:11:31,0x800f080d
9910,2016-10-02 21:15:10,0x800f080d
349,2016-09-28 04:30:32,0x800f080d
268698,2016-10-11 03:04:25,0x80070490
15907,2016-10-06 18:02:34,0x800f080d
21865,2016-10-09 04:36:38,0x800f080d
5313,2016-09-30 19:47:18,0x800f080d
7733,2016-10-02 03:07:52,0x800f080d
2996,2016-09-29 17:59:33,0x800f080d
13311,2016-10-05 00:39:39,0x800f080d
15922,2016-10-06 18:02:34,0x800f080d
18547,2016-10-08 00:01:47,0x800f080d
18528,2016-10-08 00:01:47,0x800f080d
14029,2016-10-05 21:51:48,0x800f080d
18915,2016-10-08 07:05:53,0x800f080d
16829,2016-10-06 21:40:52,0x800f080d
23837,2016-10-10 19:28:48,0x800f080d
11347,2016-10-04 06:23:51,0x800f080d
11024,2016-10-04 06:23:48,0x800f080d
3246,2016-09-29 22:28:43,0x800f080d
23031,2016-10-10 00:12:11,0x800f080d
13098,2016-10-05 00:39:37,0x800f080d
20538,2016-10-09 02:32:03,0x800f080d
16566,2016-10-06 21:40:50,0x800f080d
382200,2016-10-11 03:06:19,0x80070490
13125,2016-10-05 00:39:37,0x800f080d
394,2016-09-28 04:30:33,0x800f080d
4060,2016-09-30 00:02:04,0x800f080d
21152,2016-10-09 03:00:26,0x800f080d
5316,2016-09-30 19:47:18,0x800f080d
22005,2016-10-09 04:36:39,0x800f080d
20509,2016-10-09 02:32:03,0x800f080d
6935,2016-10-02 00:01:40,0x800f080d
18701,2016-10-08 07:05:50,0x800f080d
12347,2016-10-04 16:50:14,0x800f080d
2223,2016-09-29 03:00:27,0x800f080d
11305,2016-10-04 06:23:51,0x800f080d
271615,2016-10-11 03:04:28,0x800f080d
19827,2016-10-09 02:31:33,0x800f080d
8039,2016-10-02 11:59:44,0x800f080d
19632,2016-10-09 02:31:32,0x800f080d
123068,2016-10-11 03:03:39,0x80070490
15651,2016-10-06 18:02:30,0x800f080d
1261,2016-09-29 02:03:46,0x800f080d
4175,2016-09-30 07:08:53,0x800f080d
10166,2016-10-03 11:08:57,0x800f080d
21955,2016-10-09 04:36:39,0x800f080d
7942,2016-10-02 11:59:42,0x800f080d
22802,2016-10-10 00:12:09,0x800f080d
4271,2016-09-30 07:08:55,0x800f080d
271592,2016-10-11 03:04:28,0x800f080d
22830,2016-10-10 00:12:10,0x800f080d
22970,2016-10-10 00:12:11,0x800f080d
7767,2016-10-02 03:07:52,0x800f080d
23777,2016-10-10 19:28:47,0x800f080d
273761,2016-10-11 03:05:26,0x80070490
11060,2016-10-04 06:23:48,0x800f080d
12364,2016-10-04 16:50:15,0x800f0805
22038,2016-10-09 04:36:39,0x800f080d
19769,2016-10-09 02:31:33,0x800f080d
7875,2016-10-02 11:59:42,0x800f080d
11167,2016-10-04 06:23:50,0x800f080d
271595,2016-10-11 03:04:28,0x800f080d
23006,2016-10-10 00:12:11,0x800f080d
6219,2016-10-01 16:38:53,0x800f080d
14253,2016-10-05 21:51:50,0x800f080d
25416,2016-10-11 03:02:34,0x80070490
2965,2016-09-29 17:59:33,0x800f080d
14297,2016-10-05 21:51:50,0x800f080d
6000,2016-10-01 16:38:50,0x800f080d
3358,2016-09-29 22:28:43,0x800f080d
8972,2016-10-02 14:01:08,0x800f080d
18561,2016-10-08 00:01:47,0x800f080d
19530,2016-10-09 02:31:31,0x800f080d
336502,2016-10-11 03:05:44,0x80070490
5950,2016-10-01 16:38:50,0x800f080d
11058,2016-10-04 06:23:48,0x800f080d
8017,2016-10-02 11:59:44,0x800f080d
205709,2016-10-11 03:04:02,0x80070490
17607,2016-10-07 12:46:20,0x800f080d
149602,2016-10-11 03:03:48,0x80070490
17812,2016-10-07 12:46:23,0x800f080d
1310,2016-09-29 02:03:46,0x800f080d
12267,2016-10-04 16:50:14,0x800f080d
5166,2016-09-30 19:47:17,0x800f080d
6089,2016-10-01 16:38:53,0x800f080d
149375,2016-10-11 03:03:48,0x80070490
264701,2016-10-11 03:04:22,0x80070490
19567,2016-10-09 02:31:31,0x800f080d
10275,2016-10-03 11:08:59,0x800f080d
84716,2016-10-11 03:02:54,0x80070490
19748,2016-10-09 02:31:33,0x800f080d
17790,2016-10-07 12:46:23,0x800f0805
22923,2016-10-10 00:12:11,0x800f080d
14068,2016-10-05 21:51:48,0x800f080d
15042,2016-10-06 03:01:02,0x800f080d
109958,2016-10-11 03:03:20,0x800f080d
4202,2016-09-30 07:08:55,0x800f080d
9034,2016-10-02 14:01:08,0x800f080d
358258,2016-10-11 03:05:46,0x80070490
22084,2016-10-09 04:36:39,0x800f080d
2896,2016-09-29 17:57:30,0x800f080d
23010,2016-10-10 00:12:11,0x800f080d
7862,2016-10-02 11:59:42,0x800f080d
392166,2016-10-11 03:06:29,0x80070490
13401,2016-10-05 00:39:39,0x800f080d
20513,2016-10-09 02:32:03,0x800f080d
7976,2016-10-02 11:59:44,0x800f080d
1488,2016-09-29 02:03:48,0x800f080d
11053,2016-10-04 06:23:48,0x800f080d
2914,2016-09-29 17:57:30,0x800f080d
2974,2016-09-29 17:59:33,0x800f080d
23742,2016-10-10 19:28:47,0x800f080d
14146,2016-10-05 21:51:49,0x800f080d
17876,2016-10-07 12:46:23,0x800f080d
11309,2016-10-04 06:23:51,0x800f080d
6076,2016-10-01 16:38:53,0x800f080d
9875,2016-10-02 21:11:31,0x800f080d
8859,2016-10-02 14:01:07,0x800f080d
16768,2016-10-06 21:40:52,0x800f080d
18527,2016-10-08 00:01:47,0x800f080d
21942,2016-10-09 04:36:39,0x800f080d
14967,2016-10-06 03:01:02,0x800f080d
18711,2016-10-08 07:05:53,0x800f080d
23654,2016-10-10 19:28:45,0x800f080d
22864,2016-10-10 00:12:10,0x800f080d
10406,2016-10-03 11:08:59,0x800f080d
19667,2016-10-09 02:31:32,0x800f080d
11986,2016-10-04 07:56:47,0x800f080d
16801,2016-10-06 21:40:52,0x800f080d
271609,2016-10-11 03:04:28,0x800f080d
4239,2016-09-30 07:08:55,0x800f080d
13206,2016-10-05 00:39:38,0x800f080d
6915,2016-10-02 00:01:40,0x800f080d
11126,2016-10-04 06:23:48,0x800f080d
281,2016-09-28 04:30:32,0x800f080d
17734,2016-10-07 12:46:22,0x800f080d
185341,2016-10-11 03:04:01,0x80070490
12329,2016-10-04 16:50:14,0x800f080d
11333,2016-10-04 06:23:51,0x800f080d
3048,2016-09-29 17:59:33,0x800f080d
8010,2016-10-02 11:59:44,0x800f080d
18763,2016-10-08 07:05:53,0x800f080d
5196,2016-09-30 19:47:17,0x800f080d
13215,2016-10-05 00:39:38,0x800f080d
1407,2016-09-29 02:03:48,0x800f080d
10054,2016-10-03 00:01:35,0x800f080d
15630,2016-10-06 18:02:30,0x800f080d
10129,2016-10-03 11:08:57,0x800f080d
15820,2016-10-06 18:02:34,0x800f080d
3083,2016-09-29 22:28:42,0x800f080d
19702,2016-10-09 02:31:32,0x800f080d
476,2016-09-28 04:30:33,0x800f080d
6976,2016-10-02 03:04:49,0x800f080d
16732,2016-10-06 21:40:51,0x800f080d
358121,2016-10-11 03:05:45,0x80070490
3213,2016-09-29 22:28:43,0x800f080d
6989,2016-10-02 03:04:49,0x800f080d
6987,2016-10-02 03:04:49,0x800f080d
5237,2016-09-30 19:47:18,0x800f0805
23883,2016-10-10 19:28:48,0x800f080d
11332,2016-10-04 06:23:51,0x800f080d
12271,2016-10-04 16:50:14,0x800f080d
11057,2016-10-04 06:23:48,0x800f080d
22101,2016-10-09 04:36:39,0x800f080d
4293,2016-09-30 07:08:55,0x800f080d
15615,2016-10-06 18:02:30,0x800f080d
21230,2016-10-09 03:00:26,0x800f080d
23662,2016-10-10 19:28:45,0x800f080d
8163,2016-10-02 11:59:45,0x800f080d
20558,2016-10-09 02:32:03,0x800f080d
18827,2016-10-08 07:05:53,0x800f080d
23740,2016-10-10 19:28:47,0x800f080d
13115,2016-10-05 00:39:37,0x800f080d
16708,2016-10-06 21:40:51,0x800f080d
9694,2016-10-02 21:09:07,0x800f080d
5098,2016-09-30 19:47:16,0x800f080d
22760,2016-10-10 00:12:09,0x800f080d
6118,2016-10-01 16:38:53,0x800f080d
4042,2016-09-30 00:02:04,0x800f080d
13155,2016-10-05 00:39:37,0x800f080d
154,2016-09-28 04:30:31,0x800f080d
1344,2016-09-29 02:03:46,0x800f080d
7860,2016-10-02 11:59:42,0x800f080d
6896,2016-10-02 00:01:40,0x800f080d
19735,2016-10-09 02:31:33,0x800f080d
2265,2016-09-29 03:00:27,0x800f080d
18554,2016-10-08 00:01:47,0x800f080d
16541,2016-10-06 21:40:50,0x800f080d
23700,2016-10-10 19:28:45,0x800f080d
21832,2016-10-09 04:36:38,0x800f080d
12029,2016-10-04 07:56:47,0x800f080d
5300,2016-09-30 19:47:18,0x800f080d
9722,2016-10-02 21:09:07,0x800f080d
16779,2016-10-06 21:40:52,0x800f080d
22107,2016-10-09 04:36:39,0x800f080d
3176,2016-09-29 22:28:43,0x800f080d
16811,2016-10-06 21:40:52,0x800f080d
5086,2016-09-30 19:47:16,0x800f080d
13316,2016-10-05 00:39:39,0x800f080d
2880,2016-09-29 17:57:30,0x800f080d
8083,2016-10-02 11:59:45,0x800f080d
8044,2016-10-02 11:59:44,0x800f080d
3035,2016-09-29 17:59:33,0x800f080d
9086,2016-10-02 14:01:09,0x800f0805
22080,2016-10-09 04:36:39,0x800f080d
18842,2016-10-08 07:05:53,0x800f080d
3171,2016-09-29 22:28:43,0x800f080d
23002,2016-10-10 00:12:11,0x800f080d
3296,2016-09-29 22:28:43,0x800f080d
20469,2016-10-09 02:32:03,0x800f080d
2915,2016-09-29 17:57:30,0x800f080d
12972,2016-10-05 00:16:48,0x800f080d
203870,2016-10-11 03:04:02,0x80070490
11159,2016-10-04 06:23:50,0x800f080d
14255,2016-10-05 21:51:50,0x800f080d
261547,2016-10-11 03:04:16,0x80070490
7912,2016-10-02 11:59:42,0x800f080d
7791,2016-10-02 03:07:52,0x800f080d
2945,2016-09-29 17:58:25,0x00000000
9915,2016-10-02 21:15:10,0x800f080d
13256,2016-10-05 00:39:38,0x800f080d
19830,2016-10-09 02:31:33,0x800f080d
15687,2016-10-06 18:02:30,0x800f080d
22036,2016-10-09 04:36:39,0x800f080d
3997,2016-09-30 00:02:04,0x800f080d
11950,2016-10-04 07:56:47,0x800f080d
15778,2016-10-06 18:02:34,0x800f080d
7795,2016-10-02 03:07:52,0x800f080d
1544,2016-09-29 02:03:48,0x800f080d
22032,2016-10-09 04:36:39,0x800f080d
245101,2016-10-11 03:04:15,0x80070490
5060,2016-09-30 19:47:16,0x800f080d
338759,2016-10-11 03:05:44,0x80070490
3049,2016-09-29 17:59:33,0x800f080d
6877,2016-10-02 00:01:40,0x800f080d
6139,2016-10-01 16:38:53,0x800f080d
359613,2016-10-11 03:05:46,0x80070490
18771,2016-10-08 07:05:53,0x800f080d
1301,2016-09-29 02:03:46,0x800f080d
374533,2016-10-11 03:06:15,0x80070490
13285,2016-10-05 00:39:38,0x800f080d
4194,2016-09-30 07:08:54,0x800f0805
13057,2016-10-05 00:16:48,0x800f080d
17736,2016-10-07 12:46:22,0x800f080d
12081,2016-10-04 16:50:13,0x800f080d
16802,2016-10-06 21:40:52,0x800f080d
17829,2016-10-07 12:46:23,0x800f0805
16671,2016-10-06 21:40:51,0x800f080d
22758,2016-10-10 00:12:09,0x800f080d
17574,2016-10-07 12:46:19,0x800f080d
23748,2016-10-10 19:28:47,0x800f080d
14252,2016-10-05 21:51:50,0x800f080d
7982,2016-10-02 11:59:44,0x800f080d
23028,2016-10-10 00:12:11,0x800f080d
269456,2016-10-11 03:04:25,0x80070490
7969,2016-10-02 11:59:44,0x800f080d
4417,2016-09-30 07:08:56,0x800f080d
1428,2016-09-29 02:03:48,0x800f080d
14059,2016-10-05 21:51:48,0x800f080d
197643,2016-10-11 03:04:02,0x80070490
23646,2016-10-10 19:28:45,0x800f080d
11307,2016-10-04 06:23:51,0x800f080d
374624,2016-10-11 03:06:15,0x80070490
17700,2016-10-07 12:46:22,0x800f080d
8856,2016-10-02 14:01:07,0x800f080d
2877,2016-09-29 17:57:30,0x800f080d
5132,2016-09-30 19:47:17,0x800f080d
14209,2016-10-05 21:51:50,0x800f080d
2275,2016-09-29 03:00:27,0x800f080d
12198,2016-10-04 16:50:14,0x800f080d
2202,2016-09-29 03:00:27,0x800f080d
7792,2016-10-02 03:07:52,0x800f080d
1507,2016-09-29 02:03:48,0x800f080d
109951,2016-10-11 03:03:20,0x800f080d
21147,2016-10-09 03:00:26,0x800f080d
275,2016-09-28 04:30:32,0x800f080d
7020,2016-10-02 03:04:49,0x800f080d
7015,2016-10-02 03:04:49,0x800f080d
19693,2016-10-09 02:31:32,0x800f080d
18606,2016-10-08 07:05:50,0x800f080d
8902,2016-10-02 14:01:08,0x800f080d
4375,2016-09-30 07:08:56,0x800f080d
15053,2016-10-06 03:01:02,0x800f080d
361,2016-09-28 04:30:32,0x800f080d
17728,2016-10-07 12:46:22,0x800f080d
8110,2016-10-02 11:59:45,0x800f080d
13040,2016-10-05 00:16:48,0x800f080d
17563,2016-10-07 12:46:19,0x800f080d
23889,2016-10-10 19:28:48,0x800f080d
4147,2016-09-30 07:08:53,0x800f080d
7043,2016-10-02 03:04:49,0x800f080d
8781,2016-10-02 14:01:07,0x800f080d
17754,2016-10-07 12:46:22,0x800f080d
7152,2016-10-02 03:06:50,0x800f080d
13191,2016-10-05 00:39:38,0x800f080d
22808,2016-10-10 00:12:09,0x800f080d
2889,2016-09-29 17:57:30,0x800f080d
12277,2016-10-04 16:50:14,0x800f080d
15769,2016-10-06 18:02:34,0x800f080d
12021,2016-10-04 07:56:47,0x800f080d
13304,2016-10-05 00:39:39,0x800f0805
12212,2016-10-04 16:50:14,0x800f080d
13366,2016-10-05 00:39:39,0x800f080d
397328,2016-10-11 03:06:34,0x80070490
8851,2016-10-02 14:01:07,0x800f080d
12254,2016-10-04 16:50:14,0x800f080d
270903,2016-10-11 03:04:25,0x80070490
3111,2016-09-29 22:28:42,0x800f080d
9767,2016-10-02 21:09:07,0x800f080d
19765,2016-10-09 02:31:33,0x800f080d
3038,2016-09-29 17:59:33,0x800f080d
3093,2016-09-29 22:28:42,0x800f080d
109955,2016-10-11 03:03:20,0x800f080d
8014,2016-10-02 11:59:44,0x800f080d
16678,2016-10-06 21:40:51,0x800f080d
7134,2016-10-02 03:06:50,0x800f080d
18779,2016-10-08 07:05:53,0x800f080d
360619,2016-10-11 03:05:46,0x80070490
109956,2016-10-11 03:03:20,0x800f080d
14173,2016-10-05 21:51:49,0x800f080d
4026,2016-09-30 00:02:04,0x800f080d
16527,2016-10-06 21:40:50,0x800f080d
17637,2016-10-07 12:46:20,0x800f080d
19831,2016-10-09 02:31:33,0x800f080d
7902,2016-10-02 11:59:42,0x800f080d
5924,2016-10-01 16:38:50,0x800f080d
1564,2016-09-29 02:03:49,0x800f0805
21969,2016-10-09 04:36:39,0x800f080d
46878,2016-10-11 03:02:53,0x80070490
22954,2016-10-10 00:12:11,0x800f080d
426390,2016-10-11 03:06:38,0x80070490
23765,2016-10-10 19:28:47,0x800f080d
356,2016-09-28 04:30:32,0x800f080d
232354,2016-10-11 03:04:03,0x80070490
2892,2016-09-29 17:57:30,0x800f080d
3231,2016-09-29 22:28:43,0x800f080d
10317,2016-10-03 11:08:59,0x800f080d
39297,2016-10-11 03:02:53,0x80070490
21962,2016-10-09 04:36:39,0x800f080d
13281,2016-10-05 00:39:38,0x800f080d
287893,2016-10-11 03:05:31,0x80070490
10402,2016-10-03 11:08:59,0x800f080d
16830,2016-10-06 21:40:52,0x800f080d
17756,2016-10-07 12:46:22,0x800f080d
