Id,StartTime,EndTime,InitializedBy
20986,2016-10-09T02:32:21.000Z,2016-10-09T02:32:21.000Z,WindowsUpdateAgent.
9370,2016-10-02T14:01:20.000Z,2016-10-02T14:01:20.000Z,WindowsUpdateAgent.
16073,2016-10-06T18:03:15.000Z,2016-10-06T18:03:15.000Z,WindowsUpdateAgent.
2820,2016-09-29T03:00:47.000Z,2016-09-29T03:00:47.000Z,WindowsUpdateAgent.
590,2016-09-28T04:30:37.000Z,2016-09-28T04:30:37.000Z,WindowsUpdateAgent.
13846,2016-10-05T00:40:54.000Z,2016-10-05T00:40:54.000Z,WindowsUpdateAgent.
4710,2016-09-30T07:09:31.000Z,2016-09-30T07:09:31.000Z,WindowsUpdateAgent.
18024,2016-10-07T12:46:46.000Z,2016-10-07T12:46:46.000Z,WindowsUpdateAgent.
2786,2016-09-29T03:00:46.000Z,2016-09-29T03:00:46.000Z,WindowsUpdateAgent.
11480,2016-10-04T06:24:06.000Z,2016-10-04T06:24:06.000Z,WindowsUpdateAgent.
24439,2016-10-10T19:29:37.000Z,2016-10-10T19:29:37.000Z,WindowsUpdateAgent.
2756,2016-09-29T03:00:45.000Z,2016-09-29T03:00:45.000Z,WindowsUpdateAgent.
5834,2016-09-30T19:47:36.000Z,2016-09-30T19:47:36.000Z,WindowsUpdateAgent.
16121,2016-10-06T18:03:26.000Z,2016-10-06T18:03:26.000Z,WindowsUpdateAgent.
11705,2016-10-04T06:24:27.000Z,2016-10-04T06:24:27.000Z,WindowsUpdateAgent.
23898,2016-10-10T19:28:48.000Z,2016-10-10T19:28:48.000Z,WindowsUpdateAgent.
10614,2016-10-03T11:09:22.000Z,2016-10-03T11:09:22.000Z,WindowsUpdateAgent.
18196,2016-10-07T12:47:10.000Z,2016-10-07T12:47:10.000Z,WindowsUpdateAgent.
17149,2016-10-06T21:41:05.000Z,2016-10-06T21:41:05.000Z,WindowsUpdateAgent.
9441,2016-10-02T14:01:21.000Z,2016-10-02T14:01:21.000Z,WindowsUpdateAgent.
7077,2016-10-02T03:06:49.000Z,2016-10-02T03:06:49.000Z,WindowsUpdateAgent.
21724,2016-10-09T03:00:43.000Z,2016-10-09T03:00:43.000Z,WindowsUpdateAgent.
8212,2016-10-02T11:59:54.000Z,2016-10-02T11:59:54.000Z,WindowsUpdateAgent.
7291,2016-10-02T03:07:10.000Z,2016-10-02T03:07:10.000Z,WindowsUpdateAgent.
7303,2016-10-02T03:07:14.000Z,2016-10-02T03:07:14.000Z,WindowsUpdateAgent.
3805,2016-09-29T22:29:08.000Z,2016-09-29T22:29:08.000Z,WindowsUpdateAgent.
5697,2016-09-30T19:47:32.000Z,2016-09-30T19:47:32.000Z,WindowsUpdateAgent.
6019,2016-10-01T16:38:51.000Z,2016-10-01T16:38:51.000Z,WindowsUpdateAgent.
19475,2016-10-08T07:06:49.000Z,2016-10-08T07:06:49.000Z,WindowsUpdateAgent.
22962,2016-10-10T00:12:11.000Z,2016-10-10T00:12:11.000Z,WindowsUpdateAgent.
15347,2016-10-06T03:01:12.000Z,2016-10-06T03:01:12.000Z,WindowsUpdateAgent.
24249,2016-10-10T19:29:25.000Z,2016-10-10T19:29:25.000Z,WindowsUpdateAgent.
16059,2016-10-06T18:03:11.000Z,2016-10-06T18:03:11.000Z,WindowsUpdateAgent.
6310,2016-10-01T16:39:06.000Z,2016-10-01T16:39:06.000Z,WindowsUpdateAgent.
8510,2016-10-02T12:00:29.000Z,2016-10-02T12:00:29.000Z,WindowsUpdateAgent.
17907,2016-10-07T12:46:32.000Z,2016-10-07T12:46:32.000Z,WindowsUpdateAgent.
2655,2016-09-29T03:00:41.000Z,2016-09-29T03:00:41.000Z,WindowsUpdateAgent.
4733,2016-09-30T07:09:31.000Z,2016-09-30T07:09:31.000Z,WindowsUpdateAgent.
3483,2016-09-29T22:28:50.000Z,2016-09-29T22:28:50.000Z,WindowsUpdateAgent.
11854,2016-10-04T06:24:37.000Z,2016-10-04T06:24:37.000Z,WindowsUpdateAgent.
19171,2016-10-08T07:06:32.000Z,2016-10-08T07:06:32.000Z,WindowsUpdateAgent.
18315,2016-10-07T12:47:20.000Z,2016-10-07T12:47:20.000Z,WindowsUpdateAgent.
9233,2016-10-02T14:01:15.000Z,2016-10-02T14:01:15.000Z,WindowsUpdateAgent.
8391,2016-10-02T12:00:25.000Z,2016-10-02T12:00:25.000Z,WindowsUpdateAgent.
6432,2016-10-01T16:39:31.000Z,2016-10-01T16:39:31.000Z,WindowsUpdateAgent.
20119,2016-10-09T02:31:49.000Z,2016-10-09T02:31:49.000Z,WindowsUpdateAgent.
5594,2016-09-30T19:47:28.000Z,2016-09-30T19:47:28.000Z,WindowsUpdateAgent.
10827,2016-10-03T11:09:39.000Z,2016-10-03T11:09:39.000Z,WindowsUpdateAgent.
21105,2016-10-09T02:32:24.000Z,2016-10-09T02:32:24.000Z,WindowsUpdateAgent.
18708,2016-10-08T07:05:53.000Z,2016-10-08T07:05:53.000Z,WindowsUpdateAgent.
18003,2016-10-07T12:46:43.000Z,2016-10-07T12:46:43.000Z,WindowsUpdateAgent.
13875,2016-10-05T00:40:56.000Z,2016-10-05T00:40:56.000Z,WindowsUpdateAgent.
1967,2016-09-29T02:04:33.000Z,2016-09-29T02:04:33.000Z,WindowsUpdateAgent.
14943,2016-10-06T03:01:01.000Z,2016-10-06T03:01:01.000Z,WindowsUpdateAgent.
21090,2016-10-09T02:32:23.000Z,2016-10-09T02:32:23.000Z,WindowsUpdateAgent.
6745,2016-10-01T16:39:48.000Z,2016-10-01T16:39:48.000Z,WindowsUpdateAgent.
4831,2016-09-30T07:09:39.000Z,2016-09-30T07:09:39.000Z,WindowsUpdateAgent.
6608,2016-10-01T16:39:41.000Z,2016-10-01T16:39:41.000Z,WindowsUpdateAgent.
16257,2016-10-06T18:03:51.000Z,2016-10-06T18:03:51.000Z,WindowsUpdateAgent.
19374,2016-10-08T07:06:45.000Z,2016-10-08T07:06:45.000Z,WindowsUpdateAgent.
16288,2016-10-06T18:03:55.000Z,2016-10-06T18:03:55.000Z,WindowsUpdateAgent.
14639,2016-10-05T21:52:24.000Z,2016-10-05T21:52:24.000Z,WindowsUpdateAgent.
23961,2016-10-10T19:28:51.000Z,2016-10-10T19:28:51.000Z,WindowsUpdateAgent.
8182,2016-10-02T11:59:48.000Z,2016-10-02T11:59:48.000Z,WindowsUpdateAgent.
5511,2016-09-30T19:47:25.000Z,2016-09-30T19:47:25.000Z,WindowsUpdateAgent.
8340,2016-10-02T12:00:09.000Z,2016-10-02T12:00:09.000Z,WindowsUpdateAgent.
964,2016-09-28T04:30:51.000Z,2016-09-28T04:30:51.000Z,WindowsUpdateAgent.
19259,2016-10-08T07:06:35.000Z,2016-10-08T07:06:35.000Z,WindowsUpdateAgent.
21739,2016-10-09T03:00:43.000Z,2016-10-09T03:00:43.000Z,WindowsUpdateAgent.
9663,2016-10-02T14:01:29.000Z,2016-10-02T14:01:29.000Z,WindowsUpdateAgent.
7404,2016-10-02T03:07:33.000Z,2016-10-02T03:07:33.000Z,WindowsUpdateAgent.
9397,2016-10-02T14:01:20.000Z,2016-10-02T14:01:20.000Z,WindowsUpdateAgent.
11616,2016-10-04T06:24:24.000Z,2016-10-04T06:24:24.000Z,WindowsUpdateAgent.
3506,2016-09-29T22:28:52.000Z,2016-09-29T22:28:52.000Z,WindowsUpdateAgent.
16981,2016-10-06T21:40:58.000Z,2016-10-06T21:40:58.000Z,WindowsUpdateAgent.
23518,2016-10-10T00:12:34.000Z,2016-10-10T00:12:34.000Z,WindowsUpdateAgent.
16215,2016-10-06T18:03:49.000Z,2016-10-06T18:03:49.000Z,WindowsUpdateAgent.
1071,2016-09-28T04:30:53.000Z,2016-09-28T04:30:53.000Z,WindowsUpdateAgent.
21900,2016-10-09T04:36:38.000Z,2016-10-09T04:36:38.000Z,WindowsUpdateAgent.
14628,2016-10-05T21:52:24.000Z,2016-10-05T21:52:24.000Z,WindowsUpdateAgent.
6329,2016-10-01T16:39:07.000Z,2016-10-01T16:39:07.000Z,WindowsUpdateAgent.
9550,2016-10-02T14:01:27.000Z,2016-10-02T14:01:27.000Z,WindowsUpdateAgent.
1695,2016-09-29T02:04:03.000Z,2016-09-29T02:04:03.000Z,WindowsUpdateAgent.
18145,2016-10-07T12:47:08.000Z,2016-10-07T12:47:08.000Z,WindowsUpdateAgent.
6279,2016-10-01T16:39:03.000Z,2016-10-01T16:39:03.000Z,WindowsUpdateAgent.
14610,2016-10-05T21:52:23.000Z,2016-10-05T21:52:23.000Z,WindowsUpdateAgent.
1764,2016-09-29T02:04:21.000Z,2016-09-29T02:04:21.000Z,WindowsUpdateAgent.
3485,2016-09-29T22:28:51.000Z,2016-09-29T22:28:51.000Z,WindowsUpdateAgent.
4600,2016-09-30T07:09:18.000Z,2016-09-30T07:09:18.000Z,WindowsUpdateAgent.
2730,2016-09-29T03:00:44.000Z,2016-09-29T03:00:44.000Z,WindowsUpdateAgent.
22706,2016-10-10T00:12:09.000Z,2016-10-10T00:12:09.000Z,WindowsUpdateAgent.
8135,2016-10-02T11:59:45.000Z,2016-10-02T11:59:45.000Z,WindowsUpdateAgent.
4449,2016-09-30T07:09:03.000Z,2016-09-30T07:09:03.000Z,WindowsUpdateAgent.
7844,2016-10-02T11:59:40.000Z,2016-10-02T11:59:40.000Z,WindowsUpdateAgent.
6312,2016-10-01T16:39:07.000Z,2016-10-01T16:39:07.000Z,WindowsUpdateAgent.
16762,2016-10-06T21:40:51.000Z,2016-10-06T21:40:51.000Z,WindowsUpdateAgent.
18236,2016-10-07T12:47:11.000Z,2016-10-07T12:47:11.000Z,WindowsUpdateAgent.
10725,2016-10-03T11:09:31.000Z,2016-10-03T11:09:31.000Z,WindowsUpdateAgent.
12793,2016-10-04T16:50:35.000Z,2016-10-04T16:50:35.000Z,WindowsUpdateAgent.
12941,2016-10-04T16:50:38.000Z,2016-10-04T16:50:38.000Z,WindowsUpdateAgent.
9585,2016-10-02T14:01:27.000Z,2016-10-02T14:01:27.000Z,WindowsUpdateAgent.
8416,2016-10-02T12:00:26.000Z,2016-10-02T12:00:26.000Z,WindowsUpdateAgent.
2553,2016-09-29T03:00:36.000Z,2016-09-29T03:00:36.000Z,WindowsUpdateAgent.
21703,2016-10-09T03:00:43.000Z,2016-10-09T03:00:43.000Z,WindowsUpdateAgent.
23072,2016-10-10T00:12:14.000Z,2016-10-10T00:12:14.000Z,WindowsUpdateAgent.
8741,2016-10-02T12:00:43.000Z,2016-10-02T12:00:43.000Z,WindowsUpdateAgent.
13501,2016-10-05T00:40:24.000Z,2016-10-05T00:40:24.000Z,WindowsUpdateAgent.
8589,2016-10-02T12:00:37.000Z,2016-10-02T12:00:37.000Z,WindowsUpdateAgent.
21568,2016-10-09T03:00:36.000Z,2016-10-09T03:00:36.000Z,WindowsUpdateAgent.
895,2016-09-28T04:30:49.000Z,2016-09-28T04:30:49.000Z,WindowsUpdateAgent.
14781,2016-10-05T21:52:33.000Z,2016-10-05T21:52:33.000Z,WindowsUpdateAgent.
1872,2016-09-29T02:04:25.000Z,2016-09-29T02:04:25.000Z,WindowsUpdateAgent.
21567,2016-10-09T03:00:36.000Z,2016-10-09T03:00:36.000Z,WindowsUpdateAgent.
10703,2016-10-03T11:09:30.000Z,2016-10-03T11:09:30.000Z,WindowsUpdateAgent.
23381,2016-10-10T00:12:26.000Z,2016-10-10T00:12:26.000Z,WindowsUpdateAgent.
13637,2016-10-05T00:40:43.000Z,2016-10-05T00:40:43.000Z,WindowsUpdateAgent.
15297,2016-10-06T03:01:11.000Z,2016-10-06T03:01:11.000Z,WindowsUpdateAgent.
5400,2016-09-30T19:47:22.000Z,2016-09-30T19:47:22.000Z,WindowsUpdateAgent.
8745,2016-10-02T12:00:43.000Z,2016-10-02T12:00:43.000Z,WindowsUpdateAgent.
2751,2016-09-29T03:00:45.000Z,2016-09-29T03:00:45.000Z,WindowsUpdateAgent.
8618,2016-10-02T12:00:38.000Z,2016-10-02T12:00:38.000Z,WindowsUpdateAgent.
13607,2016-10-05T00:40:40.000Z,2016-10-05T00:40:40.000Z,WindowsUpdateAgent.
19479,2016-10-08T07:06:50.000Z,2016-10-08T07:06:50.000Z,WindowsUpdateAgent.
9436,2016-10-02T14:01:21.000Z,2016-10-02T14:01:21.000Z,WindowsUpdateAgent.
17237,2016-10-06T21:41:10.000Z,2016-10-06T21:41:10.000Z,WindowsUpdateAgent.
15163,2016-10-06T03:01:07.000Z,2016-10-06T03:01:07.000Z,WindowsUpdateAgent.
24484,2016-10-10T19:29:38.000Z,2016-10-10T19:29:38.000Z,WindowsUpdateAgent.
21379,2016-10-09T03:00:30.000Z,2016-10-09T03:00:30.000Z,WindowsUpdateAgent.
19975,2016-10-09T02:31:41.000Z,2016-10-09T02:31:41.000Z,WindowsUpdateAgent.
15599,2016-10-06T03:01:21.000Z,2016-10-06T03:01:21.000Z,WindowsUpdateAgent.
13931,2016-10-05T00:40:58.000Z,2016-10-05T00:40:58.000Z,WindowsUpdateAgent.
9580,2016-10-02T14:01:27.000Z,2016-10-02T14:01:27.000Z,WindowsUpdateAgent.
264281,2016-10-11T03:04:21.000Z,2016-10-11T03:04:21.000Z,WindowsUpdateAgent.
17168,2016-10-06T21:41:05.000Z,2016-10-06T21:41:05.000Z,WindowsUpdateAgent.
18028,2016-10-07T12:46:49.000Z,2016-10-07T12:46:49.000Z,WindowsUpdateAgent.
18459,2016-10-07T12:47:26.000Z,2016-10-07T12:47:26.000Z,WindowsUpdateAgent.
13758,2016-10-05T00:40:46.000Z,2016-10-05T00:40:46.000Z,WindowsUpdateAgent.
9289,2016-10-02T14:01:19.000Z,2016-10-02T14:01:19.000Z,WindowsUpdateAgent.
23440,2016-10-10T00:12:31.000Z,2016-10-10T00:12:31.000Z,WindowsUpdateAgent.
24350,2016-10-10T19:29:32.000Z,2016-10-10T19:29:32.000Z,WindowsUpdateAgent.
4559,2016-09-30T07:09:15.000Z,2016-09-30T07:09:15.000Z,WindowsUpdateAgent.
2514,2016-09-29T03:00:35.000Z,2016-09-29T03:00:35.000Z,WindowsUpdateAgent.
21521,2016-10-09T03:00:35.000Z,2016-10-09T03:00:35.000Z,WindowsUpdateAgent.
635,2016-09-28T04:30:39.000Z,2016-09-28T04:30:39.000Z,WindowsUpdateAgent.
8363,2016-10-02T12:00:20.000Z,2016-10-02T12:00:20.000Z,WindowsUpdateAgent.
21329,2016-10-09T03:00:28.000Z,2016-10-09T03:00:28.000Z,WindowsUpdateAgent.
3418,2016-09-29T22:28:47.000Z,2016-09-29T22:28:47.000Z,WindowsUpdateAgent.
21509,2016-10-09T03:00:35.000Z,2016-10-09T03:00:35.000Z,WindowsUpdateAgent.
18943,2016-10-08T07:06:00.000Z,2016-10-08T07:06:00.000Z,WindowsUpdateAgent.
16068,2016-10-06T18:03:14.000Z,2016-10-06T18:03:14.000Z,WindowsUpdateAgent.
5779,2016-09-30T19:47:35.000Z,2016-09-30T19:47:35.000Z,WindowsUpdateAgent.
11209,2016-10-04T06:23:50.000Z,2016-10-04T06:23:50.000Z,WindowsUpdateAgent.
6705,2016-10-01T16:39:46.000Z,2016-10-01T16:39:46.000Z,WindowsUpdateAgent.
17369,2016-10-06T21:41:15.000Z,2016-10-06T21:41:15.000Z,WindowsUpdateAgent.
17274,2016-10-06T21:41:12.000Z,2016-10-06T21:41:12.000Z,WindowsUpdateAgent.
17896,2016-10-07T12:46:26.000Z,2016-10-07T12:46:26.000Z,WindowsUpdateAgent.
17135,2016-10-06T21:41:05.000Z,2016-10-06T21:41:05.000Z,WindowsUpdateAgent.
21555,2016-10-09T03:00:35.000Z,2016-10-09T03:00:35.000Z,WindowsUpdateAgent.
11463,2016-10-04T06:24:04.000Z,2016-10-04T06:24:04.000Z,WindowsUpdateAgent.
16915,2016-10-06T21:40:56.000Z,2016-10-06T21:40:56.000Z,WindowsUpdateAgent.
956,2016-09-28T04:30:51.000Z,2016-09-28T04:30:51.000Z,WindowsUpdateAgent.
17999,2016-10-07T12:46:43.000Z,2016-10-07T12:46:43.000Z,WindowsUpdateAgent.
7616,2016-10-02T03:07:47.000Z,2016-10-02T03:07:47.000Z,WindowsUpdateAgent.
2018,2016-09-29T02:04:35.000Z,2016-09-29T02:04:35.000Z,WindowsUpdateAgent.
18980,2016-10-08T07:06:05.000Z,2016-10-08T07:06:05.000Z,WindowsUpdateAgent.
19481,2016-10-08T07:06:50.000Z,2016-10-08T07:06:50.000Z,WindowsUpdateAgent.
3798,2016-09-29T22:29:07.000Z,2016-09-29T22:29:07.000Z,WindowsUpdateAgent.
22310,2016-10-09T04:36:51.000Z,2016-10-09T04:36:51.000Z,WindowsUpdateAgent.
22132,2016-10-09T04:36:40.000Z,2016-10-09T04:36:40.000Z,WindowsUpdateAgent.
5392,2016-09-30T19:47:22.000Z,2016-09-30T19:47:22.000Z,WindowsUpdateAgent.
21435,2016-10-09T03:00:34.000Z,2016-10-09T03:00:34.000Z,WindowsUpdateAgent.
24348,2016-10-10T19:29:32.000Z,2016-10-10T19:29:32.000Z,WindowsUpdateAgent.
263397,2016-10-11T03:04:21.000Z,2016-10-11T03:04:21.000Z,WindowsUpdateAgent.
10460,2016-10-03T11:09:06.000Z,2016-10-03T11:09:06.000Z,WindowsUpdateAgent.
8347,2016-10-02T12:00:09.000Z,2016-10-02T12:00:09.000Z,WindowsUpdateAgent.
11875,2016-10-04T06:24:37.000Z,2016-10-04T06:24:37.000Z,WindowsUpdateAgent.
21707,2016-10-09T03:00:43.000Z,2016-10-09T03:00:43.000Z,WindowsUpdateAgent.
7596,2016-10-02T03:07:45.000Z,2016-10-02T03:07:45.000Z,WindowsUpdateAgent.
8308,2016-10-02T12:00:02.000Z,2016-10-02T12:00:02.000Z,WindowsUpdateAgent.
20305,2016-10-09T02:31:57.000Z,2016-10-09T02:31:57.000Z,WindowsUpdateAgent.
4812,2016-09-30T07:09:39.000Z,2016-09-30T07:09:39.000Z,WindowsUpdateAgent.
11919,2016-10-04T06:24:39.000Z,2016-10-04T06:24:39.000Z,WindowsUpdateAgent.
20872,2016-10-09T02:32:14.000Z,2016-10-09T02:32:14.000Z,WindowsUpdateAgent.
19027,2016-10-08T07:06:08.000Z,2016-10-08T07:06:08.000Z,WindowsUpdateAgent.
21264,2016-10-09T03:00:27.000Z,2016-10-09T03:00:27.000Z,WindowsUpdateAgent.
13634,2016-10-05T00:40:43.000Z,2016-10-05T00:40:43.000Z,WindowsUpdateAgent.
6707,2016-10-01T16:39:46.000Z,2016-10-01T16:39:46.000Z,WindowsUpdateAgent.
8432,2016-10-02T12:00:26.000Z,2016-10-02T12:00:26.000Z,WindowsUpdateAgent.
12893,2016-10-04T16:50:37.000Z,2016-10-04T16:50:37.000Z,WindowsUpdateAgent.
19235,2016-10-08T07:06:34.000Z,2016-10-08T07:06:34.000Z,WindowsUpdateAgent.
21721,2016-10-09T03:00:43.000Z,2016-10-09T03:00:43.000Z,WindowsUpdateAgent.
22697,2016-10-09T04:37:03.000Z,2016-10-09T04:37:03.000Z,WindowsUpdateAgent.
8257,2016-10-02T11:59:57.000Z,2016-10-02T11:59:57.000Z,WindowsUpdateAgent.
19139,2016-10-08T07:06:31.000Z,2016-10-08T07:06:31.000Z,WindowsUpdateAgent.
942,2016-09-28T04:30:50.000Z,2016-09-28T04:30:50.000Z,WindowsUpdateAgent.
12709,2016-10-04T16:50:29.000Z,2016-10-04T16:50:29.000Z,WindowsUpdateAgent.
764,2016-09-28T04:30:44.000Z,2016-09-28T04:30:44.000Z,WindowsUpdateAgent.
6777,2016-10-01T16:39:49.000Z,2016-10-01T16:39:49.000Z,WindowsUpdateAgent.
362507,2016-10-11T03:06:12.000Z,2016-10-11T03:06:12.000Z,WindowsUpdateAgent.
4862,2016-09-30T07:09:41.000Z,2016-09-30T07:09:41.000Z,WindowsUpdateAgent.
12932,2016-10-04T16:50:38.000Z,2016-10-04T16:50:38.000Z,WindowsUpdateAgent.
10805,2016-10-03T11:09:36.000Z,2016-10-03T11:09:36.000Z,WindowsUpdateAgent.
18336,2016-10-07T12:47:21.000Z,2016-10-07T12:47:21.000Z,WindowsUpdateAgent.
15594,2016-10-06T03:01:21.000Z,2016-10-06T03:01:21.000Z,WindowsUpdateAgent.
10462,2016-10-03T11:09:07.000Z,2016-10-03T11:09:07.000Z,WindowsUpdateAgent.
20005,2016-10-09T02:31:43.000Z,2016-10-09T02:31:43.000Z,WindowsUpdateAgent.
4935,2016-09-30T07:09:43.000Z,2016-09-30T07:09:43.000Z,WindowsUpdateAgent.
15459,2016-10-06T03:01:18.000Z,2016-10-06T03:01:18.000Z,WindowsUpdateAgent.
12474,2016-10-04T16:50:21.000Z,2016-10-04T16:50:21.000Z,WindowsUpdateAgent.
15446,2016-10-06T03:01:17.000Z,2016-10-06T03:01:17.000Z,WindowsUpdateAgent.
22460,2016-10-09T04:36:54.000Z,2016-10-09T04:36:54.000Z,WindowsUpdateAgent.
8746,2016-10-02T12:00:43.000Z,2016-10-02T12:00:43.000Z,WindowsUpdateAgent.
19408,2016-10-08T07:06:48.000Z,2016-10-08T07:06:48.000Z,WindowsUpdateAgent.
3683,2016-09-29T22:29:01.000Z,2016-09-29T22:29:01.000Z,WindowsUpdateAgent.
17432,2016-10-06T21:41:16.000Z,2016-10-06T21:41:16.000Z,WindowsUpdateAgent.
10537,2016-10-03T11:09:14.000Z,2016-10-03T11:09:14.000Z,WindowsUpdateAgent.
17008,2016-10-06T21:40:59.000Z,2016-10-06T21:40:59.000Z,WindowsUpdateAgent.
5226,2016-09-30T19:47:18.000Z,2016-09-30T19:47:18.000Z,WindowsUpdateAgent.
24477,2016-10-10T19:29:37.000Z,2016-10-10T19:29:37.000Z,WindowsUpdateAgent.
3510,2016-09-29T22:28:52.000Z,2016-09-29T22:28:52.000Z,WindowsUpdateAgent.
21081,2016-10-09T02:32:23.000Z,2016-10-09T02:32:23.000Z,WindowsUpdateAgent.
20595,2016-10-09T02:32:05.000Z,2016-10-09T02:32:05.000Z,WindowsUpdateAgent.
7261,2016-10-02T03:07:01.000Z,2016-10-02T03:07:01.000Z,WindowsUpdateAgent.
10773,2016-10-03T11:09:33.000Z,2016-10-03T11:09:33.000Z,WindowsUpdateAgent.
13422,2016-10-05T00:40:05.000Z,2016-10-05T00:40:05.000Z,WindowsUpdateAgent.
8411,2016-10-02T12:00:26.000Z,2016-10-02T12:00:26.000Z,WindowsUpdateAgent.
394518,2016-10-11T03:06:30.000Z,2016-10-11T03:06:30.000Z,WindowsUpdateAgent.
19850,2016-10-09T02:31:35.000Z,2016-10-09T02:31:35.000Z,WindowsUpdateAgent.
1665,2016-09-29T02:04:01.000Z,2016-09-29T02:04:01.000Z,WindowsUpdateAgent.
21672,2016-10-09T03:00:42.000Z,2016-10-09T03:00:42.000Z,WindowsUpdateAgent.
16890,2016-10-06T21:40:55.000Z,2016-10-06T21:40:55.000Z,WindowsUpdateAgent.
14896,2016-10-05T21:52:38.000Z,2016-10-05T21:52:38.000Z,WindowsUpdateAgent.
17361,2016-10-06T21:41:15.000Z,2016-10-06T21:41:15.000Z,WindowsUpdateAgent.
14615,2016-10-05T21:52:23.000Z,2016-10-05T21:52:23.000Z,WindowsUpdateAgent.
98251,2016-10-11T03:02:57.000Z,2016-10-11T03:02:57.000Z,WindowsUpdateAgent.
2344,2016-09-29T03:00:29.000Z,2016-09-29T03:00:29.000Z,WindowsUpdateAgent.
22626,2016-10-09T04:37:01.000Z,2016-10-09T04:37:01.000Z,WindowsUpdateAgent.
6768,2016-10-01T16:39:48.000Z,2016-10-01T16:39:48.000Z,WindowsUpdateAgent.
18064,2016-10-07T12:46:52.000Z,2016-10-07T12:46:52.000Z,WindowsUpdateAgent.
