Id,StartTime,EndTime,InitializedBy
20570,2016-10-09 02:32:04,2016-10-09 02:32:04,WindowsUpdateAgent.
23503,2016-10-10 00:12:33,2016-10-10 00:12:33,WindowsUpdateAgent.
19230,2016-10-08 07:06:34,2016-10-08 07:06:34,WindowsUpdateAgent.
9076,2016-10-02 14:01:09,2016-10-02 14:01:09,WindowsUpdateAgent.
24105,2016-10-10 19:29:11,2016-10-10 19:29:11,WindowsUpdateAgent.
2570,2016-09-29 03:00:36,2016-09-29 03:00:36,WindowsUpdateAgent.
15075,2016-10-06 03:01:04,2016-10-06 03:01:04,WindowsUpdateAgent.
1919,2016-09-29 02:04:26,2016-09-29 02:04:26,WindowsUpdateAgent.
13520,2016-10-05 00:40:26,2016-10-05 00:40:26,WindowsUpdateAgent.
23125,2016-10-10 00:12:16,2016-10-10 00:12:16,WindowsUpdateAgent.
22574,2016-10-09 04:37:00,2016-10-09 04:37:00,WindowsUpdateAgent.
12793,2016-10-04 16:50:35,2016-10-04 16:50:35,WindowsUpdateAgent.
19323,2016-10-08 07:06:43,2016-10-08 07:06:43,WindowsUpdateAgent.
12941,2016-10-04 16:50:38,2016-10-04 16:50:38,WindowsUpdateAgent.
21419,2016-10-09 03:00:34,2016-10-09 03:00:34,WindowsUpdateAgent.
1996,2016-09-29 02:04:34,2016-09-29 02:04:34,WindowsUpdateAgent.
16247,2016-10-06 18:03:51,2016-10-06 18:03:51,WindowsUpdateAgent.
6563,2016-10-01 16:39:35,2016-10-01 16:39:35,WindowsUpdateAgent.
6309,2016-10-01 16:39:06,2016-10-01 16:39:06,WindowsUpdateAgent.
21754,2016-10-09 03:00:43,2016-10-09 03:00:43,WindowsUpdateAgent.
8653,2016-10-02 12:00:40,2016-10-02 12:00:40,WindowsUpdateAgent.
18921,2016-10-08 07:05:54,2016-10-08 07:05:54,WindowsUpdateAgent.
2031,2016-09-29 02:04:36,2016-09-29 02:04:36,WindowsUpdateAgent.
2349,2016-09-29 03:00:29,2016-09-29 03:00:29,WindowsUpdateAgent.
20164,2016-10-09 02:31:49,2016-10-09 02:31:49,WindowsUpdateAgent.
3739,2016-09-29 22:29:02,2016-09-29 22:29:02,WindowsUpdateAgent.
14781,2016-10-05 21:52:33,2016-10-05 21:52:33,WindowsUpdateAgent.
2033,2016-09-29 02:04:36,2016-09-29 02:04:36,WindowsUpdateAgent.
21567,2016-10-09 03:00:36,2016-10-09 03:00:36,WindowsUpdateAgent.
22205,2016-10-09 04:36:44,2016-10-09 04:36:44,WindowsUpdateAgent.
6599,2016-10-01 16:39:37,2016-10-01 16:39:37,WindowsUpdateAgent.
10771,2016-10-03 11:09:33,2016-10-03 11:09:33,WindowsUpdateAgent.
14661,2016-10-05 21:52:24,2016-10-05 21:52:24,WindowsUpdateAgent.
11500,2016-10-04 06:24:10,2016-10-04 06:24:10,WindowsUpdateAgent.
19167,2016-10-08 07:06:32,2016-10-08 07:06:32,WindowsUpdateAgent.
5746,2016-09-30 19:47:34,2016-09-30 19:47:34,WindowsUpdateAgent.
11687,2016-10-04 06:24:27,2016-10-04 06:24:27,WindowsUpdateAgent.
8354,2016-10-02 12:00:10,2016-10-02 12:00:10,WindowsUpdateAgent.
13433,2016-10-05 00:40:06,2016-10-05 00:40:06,WindowsUpdateAgent.
8447,2016-10-02 12:00:27,2016-10-02 12:00:27,WindowsUpdateAgent.
7213,2016-10-02 03:06:54,2016-10-02 03:06:54,WindowsUpdateAgent.
17047,2016-10-06 21:41:03,2016-10-06 21:41:03,WindowsUpdateAgent.
22653,2016-10-09 04:37:02,2016-10-09 04:37:02,WindowsUpdateAgent.
15599,2016-10-06 03:01:21,2016-10-06 03:01:21,WindowsUpdateAgent.
13507,2016-10-05 00:40:24,2016-10-05 00:40:24,WindowsUpdateAgent.
2789,2016-09-29 03:00:46,2016-09-29 03:00:46,WindowsUpdateAgent.
23494,2016-10-10 00:12:32,2016-10-10 00:12:32,WindowsUpdateAgent.
6656,2016-10-01 16:39:44,2016-10-01 16:39:44,WindowsUpdateAgent.
3849,2016-09-29 22:29:09,2016-09-29 22:29:09,WindowsUpdateAgent.
22567,2016-10-09 04:37:00,2016-10-09 04:37:00,WindowsUpdateAgent.
9275,2016-10-02 14:01:19,2016-10-02 14:01:19,WindowsUpdateAgent.
13758,2016-10-05 00:40:46,2016-10-05 00:40:46,WindowsUpdateAgent.
287923,2016-10-11 03:05:31,2016-10-11 03:05:31,WindowsUpdateAgent.
23440,2016-10-10 00:12:31,2016-10-10 00:12:31,WindowsUpdateAgent.
15098,2016-10-06 03:01:04,2016-10-06 03:01:04,WindowsUpdateAgent.
13183,2016-10-05 00:39:38,2016-10-05 00:39:38,WindowsUpdateAgent.
2514,2016-09-29 03:00:35,2016-09-29 03:00:35,WindowsUpdateAgent.
11415,2016-10-04 06:24:02,2016-10-04 06:24:02,WindowsUpdateAgent.
11560,2016-10-04 06:24:23,2016-10-04 06:24:23,WindowsUpdateAgent.
16299,2016-10-06 18:03:56,2016-10-06 18:03:56,WindowsUpdateAgent.
21329,2016-10-09 03:00:28,2016-10-09 03:00:28,WindowsUpdateAgent.
2299,2016-09-29 03:00:28,2016-09-29 03:00:28,WindowsUpdateAgent.
21509,2016-10-09 03:00:35,2016-10-09 03:00:35,WindowsUpdateAgent.
18943,2016-10-08 07:06:00,2016-10-08 07:06:00,WindowsUpdateAgent.
16068,2016-10-06 18:03:14,2016-10-06 18:03:14,WindowsUpdateAgent.
21306,2016-10-09 03:00:28,2016-10-09 03:00:28,WindowsUpdateAgent.
6705,2016-10-01 16:39:46,2016-10-01 16:39:46,WindowsUpdateAgent.
22378,2016-10-09 04:36:52,2016-10-09 04:36:52,WindowsUpdateAgent.
17313,2016-10-06 21:41:13,2016-10-06 21:41:13,WindowsUpdateAgent.
10461,2016-10-03 11:09:07,2016-10-03 11:09:07,WindowsUpdateAgent.
14793,2016-10-05 21:52:33,2016-10-05 21:52:33,WindowsUpdateAgent.
15595,2016-10-06 03:01:21,2016-10-06 03:01:21,WindowsUpdateAgent.
11446,2016-10-04 06:24:03,2016-10-04 06:24:03,WindowsUpdateAgent.
8176,2016-10-02 11:59:45,2016-10-02 11:59:45,WindowsUpdateAgent.
17842,2016-10-07 12:46:23,2016-10-07 12:46:23,WindowsUpdateAgent.
12632,2016-10-04 16:50:28,2016-10-04 16:50:28,WindowsUpdateAgent.
22676,2016-10-09 04:37:02,2016-10-09 04:37:02,WindowsUpdateAgent.
19481,2016-10-08 07:06:50,2016-10-08 07:06:50,WindowsUpdateAgent.
21464,2016-10-09 03:00:34,2016-10-09 03:00:34,WindowsUpdateAgent.
8637,2016-10-02 12:00:39,2016-10-02 12:00:39,WindowsUpdateAgent.
12483,2016-10-04 16:50:21,2016-10-04 16:50:21,WindowsUpdateAgent.
10968,2016-10-03 11:09:45,2016-10-03 11:09:45,WindowsUpdateAgent.
21435,2016-10-09 03:00:34,2016-10-09 03:00:34,WindowsUpdateAgent.
3906,2016-09-29 22:29:10,2016-09-29 22:29:10,WindowsUpdateAgent.
20650,2016-10-09 02:32:07,2016-10-09 02:32:07,WindowsUpdateAgent.
1664,2016-09-29 02:04:01,2016-09-29 02:04:01,WindowsUpdateAgent.
8417,2016-10-02 12:00:26,2016-10-02 12:00:26,WindowsUpdateAgent.
9520,2016-10-02 14:01:26,2016-10-02 14:01:26,WindowsUpdateAgent.
1021,2016-09-28 04:30:52,2016-09-28 04:30:52,WindowsUpdateAgent.
2322,2016-09-29 03:00:29,2016-09-29 03:00:29,WindowsUpdateAgent.
15552,2016-10-06 03:01:19,2016-10-06 03:01:19,WindowsUpdateAgent.
3763,2016-09-29 22:29:05,2016-09-29 22:29:05,WindowsUpdateAgent.
10610,2016-10-03 11:09:22,2016-10-03 11:09:22,WindowsUpdateAgent.
5438,2016-09-30 19:47:22,2016-09-30 19:47:22,WindowsUpdateAgent.
1612,2016-09-29 02:03:57,2016-09-29 02:03:57,WindowsUpdateAgent.
2152,2016-09-29 02:04:41,2016-09-29 02:04:41,WindowsUpdateAgent.
12410,2016-10-04 16:50:19,2016-10-04 16:50:19,WindowsUpdateAgent.
16285,2016-10-06 18:03:54,2016-10-06 18:03:54,WindowsUpdateAgent.
714,2016-09-28 04:30:43,2016-09-28 04:30:43,WindowsUpdateAgent.
22318,2016-10-09 04:36:51,2016-10-09 04:36:51,WindowsUpdateAgent.
4408,2016-09-30 07:08:56,2016-09-30 07:08:56,WindowsUpdateAgent.
12778,2016-10-04 16:50:34,2016-10-04 16:50:34,WindowsUpdateAgent.
10542,2016-10-03 11:09:15,2016-10-03 11:09:15,WindowsUpdateAgent.
23317,2016-10-10 00:12:25,2016-10-10 00:12:25,WindowsUpdateAgent.
17354,2016-10-06 21:41:14,2016-10-06 21:41:14,WindowsUpdateAgent.
10707,2016-10-03 11:09:30,2016-10-03 11:09:30,WindowsUpdateAgent.
1757,2016-09-29 02:04:11,2016-09-29 02:04:11,WindowsUpdateAgent.
12685,2016-10-04 16:50:29,2016-10-04 16:50:29,WindowsUpdateAgent.
262297,2016-10-11 03:04:16,2016-10-11 03:04:16,WindowsUpdateAgent.
362507,2016-10-11 03:06:12,2016-10-11 03:06:12,WindowsUpdateAgent.
7524,2016-10-02 03:07:42,2016-10-02 03:07:42,WindowsUpdateAgent.
24150,2016-10-10 19:29:21,2016-10-10 19:29:21,WindowsUpdateAgent.
4569,2016-09-30 07:09:16,2016-09-30 07:09:16,WindowsUpdateAgent.
16006,2016-10-06 18:03:06,2016-10-06 18:03:06,WindowsUpdateAgent.
14897,2016-10-05 21:52:38,2016-10-05 21:52:38,WindowsUpdateAgent.
23499,2016-10-10 00:12:33,2016-10-10 00:12:33,WindowsUpdateAgent.
4370,2016-09-30 07:08:56,2016-09-30 07:08:56,WindowsUpdateAgent.
12489,2016-10-04 16:50:21,2016-10-04 16:50:21,WindowsUpdateAgent.
7687,2016-10-02 03:07:49,2016-10-02 03:07:49,WindowsUpdateAgent.
21763,2016-10-09 03:00:44,2016-10-09 03:00:44,WindowsUpdateAgent.
11505,2016-10-04 06:24:10,2016-10-04 06:24:10,WindowsUpdateAgent.
4606,2016-09-30 07:09:27,2016-09-30 07:09:27,WindowsUpdateAgent.
21612,2016-10-09 03:00:40,2016-10-09 03:00:40,WindowsUpdateAgent.
13963,2016-10-05 00:40:59,2016-10-05 00:40:59,WindowsUpdateAgent.
19267,2016-10-08 07:06:35,2016-10-08 07:06:35,WindowsUpdateAgent.
12693,2016-10-04 16:50:29,2016-10-04 16:50:29,WindowsUpdateAgent.
21308,2016-10-09 03:00:28,2016-10-09 03:00:28,WindowsUpdateAgent.
23088,2016-10-10 00:12:16,2016-10-10 00:12:16,WindowsUpdateAgent.
3726,2016-09-29 22:29:02,2016-09-29 22:29:02,WindowsUpdateAgent.
22426,2016-10-09 04:36:53,2016-10-09 04:36:53,WindowsUpdateAgent.
10682,2016-10-03 11:09:29,2016-10-03 11:09:29,WindowsUpdateAgent.
9619,2016-10-02 14:01:28,2016-10-02 14:01:28,WindowsUpdateAgent.
22469,2016-10-09 04:36:54,2016-10-09 04:36:54,WindowsUpdateAgent.
20595,2016-10-09 02:32:05,2016-10-09 02:32:05,WindowsUpdateAgent.
7261,2016-10-02 03:07:01,2016-10-02 03:07:01,WindowsUpdateAgent.
20028,2016-10-09 02:31:43,2016-10-09 02:31:43,WindowsUpdateAgent.
20817,2016-10-09 02:32:13,2016-10-09 02:32:13,WindowsUpdateAgent.
9552,2016-10-02 14:01:27,2016-10-02 14:01:27,WindowsUpdateAgent.
5439,2016-09-30 19:47:22,2016-09-30 19:47:22,WindowsUpdateAgent.
14767,2016-10-05 21:52:33,2016-10-05 21:52:33,WindowsUpdateAgent.
6327,2016-10-01 16:39:07,2016-10-01 16:39:07,WindowsUpdateAgent.
20992,2016-10-09 02:32:21,2016-10-09 02:32:21,WindowsUpdateAgent.
22128,2016-10-09 04:36:40,2016-10-09 04:36:40,WindowsUpdateAgent.
19365,2016-10-08 07:06:45,2016-10-08 07:06:45,WindowsUpdateAgent.
2396,2016-09-29 03:00:31,2016-09-29 03:00:31,WindowsUpdateAgent.
15269,2016-10-06 03:01:11,2016-10-06 03:01:11,WindowsUpdateAgent.
22554,2016-10-09 04:37:00,2016-10-09 04:37:00,WindowsUpdateAgent.
8294,2016-10-02 12:00:00,2016-10-02 12:00:00,WindowsUpdateAgent.
11733,2016-10-04 06:24:31,2016-10-04 06:24:31,WindowsUpdateAgent.
13622,2016-10-05 00:40:42,2016-10-05 00:40:42,WindowsUpdateAgent.
17328,2016-10-06 21:41:14,2016-10-06 21:41:14,WindowsUpdateAgent.
21901,2016-10-09 04:36:38,2016-10-09 04:36:38,WindowsUpdateAgent.
8827,2016-10-02 14:01:07,2016-10-02 14:01:07,WindowsUpdateAgent.
16373,2016-10-06 18:04:05,2016-10-06 18:04:05,WindowsUpdateAgent.
23978,2016-10-10 19:28:55,2016-10-10 19:28:55,WindowsUpdateAgent.
12475,2016-10-04 16:50:21,2016-10-04 16:50:21,WindowsUpdateAgent.
20035,2016-10-09 02:31:47,2016-10-09 02:31:47,WindowsUpdateAgent.
22572,2016-10-09 04:37:00,2016-10-09 04:37:00,WindowsUpdateAgent.
966,2016-09-28 04:30:51,2016-09-28 04:30:51,WindowsUpdateAgent.
22587,2016-10-09 04:37:01,2016-10-09 04:37:01,WindowsUpdateAgent.
13555,2016-10-05 00:40:31,2016-10-05 00:40:31,WindowsUpdateAgent.
19941,2016-10-09 02:31:40,2016-10-09 02:31:40,WindowsUpdateAgent.
9174,2016-10-02 14:01:13,2016-10-02 14:01:13,WindowsUpdateAgent.
5428,2016-09-30 19:47:22,2016-09-30 19:47:22,WindowsUpdateAgent.
20170,2016-10-09 02:31:50,2016-10-09 02:31:50,WindowsUpdateAgent.
12404,2016-10-04 16:50:18,2016-10-04 16:50:18,WindowsUpdateAgent.
3834,2016-09-29 22:29:08,2016-09-29 22:29:08,WindowsUpdateAgent.
22635,2016-10-09 04:37:02,2016-10-09 04:37:02,WindowsUpdateAgent.
9645,2016-10-02 14:01:29,2016-10-02 14:01:29,WindowsUpdateAgent.
594,2016-09-28 04:30:37,2016-09-28 04:30:37,WindowsUpdateAgent.
22416,2016-10-09 04:36:53,2016-10-09 04:36:53,WindowsUpdateAgent.
3415,2016-09-29 22:28:46,2016-09-29 22:28:46,WindowsUpdateAgent.
20764,2016-10-09 02:32:12,2016-10-09 02:32:12,WindowsUpdateAgent.
5831,2016-09-30 19:47:36,2016-09-30 19:47:36,WindowsUpdateAgent.
2750,2016-09-29 03:00:45,2016-09-29 03:00:45,WindowsUpdateAgent.
263029,2016-10-11 03:04:21,2016-10-11 03:04:21,WindowsUpdateAgent.
5701,2016-09-30 19:47:32,2016-09-30 19:47:32,WindowsUpdateAgent.
4750,2016-09-30 07:09:32,2016-09-30 07:09:32,WindowsUpdateAgent.
15948,2016-10-06 18:02:41,2016-10-06 18:02:41,WindowsUpdateAgent.
13664,2016-10-05 00:40:43,2016-10-05 00:40:43,WindowsUpdateAgent.
3825,2016-09-29 22:29:08,2016-09-29 22:29:08,WindowsUpdateAgent.
9150,2016-10-02 14:01:12,2016-10-02 14:01:12,WindowsUpdateAgent.
24271,2016-10-10 19:29:25,2016-10-10 19:29:25,WindowsUpdateAgent.
20366,2016-10-09 02:31:58,2016-10-09 02:31:58,WindowsUpdateAgent.
22607,2016-10-09 04:37:01,2016-10-09 04:37:01,WindowsUpdateAgent.
12759,2016-10-04 16:50:34,2016-10-04 16:50:34,WindowsUpdateAgent.
15217,2016-10-06 03:01:10,2016-10-06 03:01:10,WindowsUpdateAgent.
11648,2016-10-04 06:24:25,2016-10-04 06:24:25,WindowsUpdateAgent.
17947,2016-10-07 12:46:40,2016-10-07 12:46:40,WindowsUpdateAgent.
20966,2016-10-09 02:32:20,2016-10-09 02:32:20,WindowsUpdateAgent.
14637,2016-10-05 21:52:24,2016-10-05 21:52:24,WindowsUpdateAgent.
9455,2016-10-02 14:01:24,2016-10-02 14:01:24,WindowsUpdateAgent.
20397,2016-10-09 02:31:59,2016-10-09 02:31:59,WindowsUpdateAgent.
23227,2016-10-10 00:12:23,2016-10-10 00:12:23,WindowsUpdateAgent.
4542,2016-09-30 07:09:11,2016-09-30 07:09:11,WindowsUpdateAgent.
10861,2016-10-03 11:09:40,2016-10-03 11:09:40,WindowsUpdateAgent.
23217,2016-10-10 00:12:19,2016-10-10 00:12:19,WindowsUpdateAgent.
20994,2016-10-09 02:32:21,2016-10-09 02:32:21,WindowsUpdateAgent.
20432,2016-10-09 02:32:01,2016-10-09 02:32:01,WindowsUpdateAgent.
16439,2016-10-06 18:04:08,2016-10-06 18:04:08,WindowsUpdateAgent.
3817,2016-09-29 22:29:08,2016-09-29 22:29:08,WindowsUpdateAgent.
3870,2016-09-29 22:29:10,2016-09-29 22:29:10,WindowsUpdateAgent.
5867,2016-09-30 19:47:37,2016-09-30 19:47:37,WindowsUpdateAgent.
9291,2016-10-02 14:01:19,2016-10-02 14:01:19,WindowsUpdateAgent.
13549,2016-10-05 00:40:30,2016-10-05 00:40:30,WindowsUpdateAgent.
425,2016-09-28 04:30:33,2016-09-28 04:30:33,WindowsUpdateAgent.
5586,2016-09-30 19:47:28,2016-09-30 19:47:28,WindowsUpdateAgent.
15064,2016-10-06 03:01:03,2016-10-06 03:01:03,WindowsUpdateAgent.
21696,2016-10-09 03:00:43,2016-10-09 03:00:43,WindowsUpdateAgent.
7702,2016-10-02 03:07:50,2016-10-02 03:07:50,WindowsUpdateAgent.
8512,2016-10-02 12:00:29,2016-10-02 12:00:29,WindowsUpdateAgent.
3800,2016-09-29 22:29:07,2016-09-29 22:29:07,WindowsUpdateAgent.
12945,2016-10-04 16:50:38,2016-10-04 16:50:38,WindowsUpdateAgent.
18930,2016-10-08 07:05:54,2016-10-08 07:05:54,WindowsUpdateAgent.
10633,2016-10-03 11:09:27,2016-10-03 11:09:27,WindowsUpdateAgent.
3513,2016-09-29 22:28:52,2016-09-29 22:28:52,WindowsUpdateAgent.
5597,2016-09-30 19:47:28,2016-09-30 19:47:28,WindowsUpdateAgent.
16195,2016-10-06 18:03:48,2016-10-06 18:03:48,WindowsUpdateAgent.
