Id,StartTime,EndTime,InitializedBy
7485,2016-10-02 03:07:37,2016-10-02 03:07:37,WindowsUpdateAgent.
21522,2016-10-09 03:00:35,2016-10-09 03:00:35,WindowsUpdateAgent.
287812,2016-10-11 03:05:31,2016-10-11 03:05:31,WindowsUpdateAgent.
18048,2016-10-07 12:46:51,2016-10-07 12:46:51,WindowsUpdateAgent.
4875,2016-09-30 07:09:41,2016-09-30 07:09:41,WindowsUpdateAgent.
14343,2016-10-05 21:52:00,2016-10-05 21:52:00,WindowsUpdateAgent.
6588,2016-10-01 16:39:37,2016-10-01 16:39:37,WindowsUpdateAgent.
22400,2016-10-09 04:36:52,2016-10-09 04:36:52,WindowsUpdateAgent.
17169,2016-10-06 21:41:05,2016-10-06 21:41:05,WindowsUpdateAgent.
13945,2016-10-05 00:40:58,2016-10-05 00:40:58,WindowsUpdateAgent.
2497,2016-09-29 03:00:35,2016-09-29 03:00:35,WindowsUpdateAgent.
19264,2016-10-08 07:06:35,2016-10-08 07:06:35,WindowsUpdateAgent.
18322,2016-10-07 12:47:21,2016-10-07 12:47:21,WindowsUpdateAgent.
2811,2016-09-29 03:00:46,2016-09-29 03:00:46,WindowsUpdateAgent.
8412,2016-10-02 12:00:26,2016-10-02 12:00:26,WindowsUpdateAgent.
10885,2016-10-03 11:09:41,2016-10-03 11:09:41,WindowsUpdateAgent.
11631,2016-10-04 06:24:25,2016-10-04 06:24:25,WindowsUpdateAgent.
21065,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
4585,2016-09-30 07:09:17,2016-09-30 07:09:17,WindowsUpdateAgent.
6339,2016-10-01 16:39:07,2016-10-01 16:39:07,WindowsUpdateAgent.
7514,2016-10-02 03:07:38,2016-10-02 03:07:38,WindowsUpdateAgent.
16292,2016-10-06 18:03:55,2016-10-06 18:03:55,WindowsUpdateAgent.
9295,2016-10-02 14:01:19,2016-10-02 14:01:19,WindowsUpdateAgent.
12839,2016-10-04 16:50:36,2016-10-04 16:50:36,WindowsUpdateAgent.
14692,2016-10-05 21:52:26,2016-10-05 21:52:26,WindowsUpdateAgent.
1572,2016-09-29 02:03:49,2016-09-29 02:03:49,WindowsUpdateAgent.
16513,2016-10-06 18:04:13,2016-10-06 18:04:13,WindowsUpdateAgent.
11905,2016-10-04 06:24:39,2016-10-04 06:24:39,WindowsUpdateAgent.
3687,2016-09-29 22:29:01,2016-09-29 22:29:01,WindowsUpdateAgent.
2817,2016-09-29 03:00:46,2016-09-29 03:00:46,WindowsUpdateAgent.
21510,2016-10-09 03:00:35,2016-10-09 03:00:35,WindowsUpdateAgent.
19502,2016-10-08 07:06:51,2016-10-08 07:06:51,WindowsUpdateAgent.
11433,2016-10-04 06:24:03,2016-10-04 06:24:03,WindowsUpdateAgent.
13810,2016-10-05 00:40:53,2016-10-05 00:40:53,WindowsUpdateAgent.
762,2016-09-28 04:30:44,2016-09-28 04:30:44,WindowsUpdateAgent.
5383,2016-09-30 19:47:21,2016-09-30 19:47:21,WindowsUpdateAgent.
19215,2016-10-08 07:06:34,2016-10-08 07:06:34,WindowsUpdateAgent.
21450,2016-10-09 03:00:34,2016-10-09 03:00:34,WindowsUpdateAgent.
1063,2016-09-28 04:30:53,2016-09-28 04:30:53,WindowsUpdateAgent.
18074,2016-10-07 12:46:52,2016-10-07 12:46:52,WindowsUpdateAgent.
12568,2016-10-04 16:50:27,2016-10-04 16:50:27,WindowsUpdateAgent.
11613,2016-10-04 06:24:24,2016-10-04 06:24:24,WindowsUpdateAgent.
8685,2016-10-02 12:00:41,2016-10-02 12:00:41,WindowsUpdateAgent.
15574,2016-10-06 03:01:20,2016-10-06 03:01:20,WindowsUpdateAgent.
5750,2016-09-30 19:47:34,2016-09-30 19:47:34,WindowsUpdateAgent.
24105,2016-10-10 19:29:11,2016-10-10 19:29:11,WindowsUpdateAgent.
15075,2016-10-06 03:01:04,2016-10-06 03:01:04,WindowsUpdateAgent.
12828,2016-10-04 16:50:35,2016-10-04 16:50:35,WindowsUpdateAgent.
13520,2016-10-05 00:40:26,2016-10-05 00:40:26,WindowsUpdateAgent.
16873,2016-10-06 21:40:54,2016-10-06 21:40:54,WindowsUpdateAgent.
8224,2016-10-02 11:59:55,2016-10-02 11:59:55,WindowsUpdateAgent.
20648,2016-10-09 02:32:06,2016-10-09 02:32:06,WindowsUpdateAgent.
8670,2016-10-02 12:00:40,2016-10-02 12:00:40,WindowsUpdateAgent.
5778,2016-09-30 19:47:35,2016-09-30 19:47:35,WindowsUpdateAgent.
17033,2016-10-06 21:41:00,2016-10-06 21:41:00,WindowsUpdateAgent.
23230,2016-10-10 00:12:23,2016-10-10 00:12:23,WindowsUpdateAgent.
3757,2016-09-29 22:29:05,2016-09-29 22:29:05,WindowsUpdateAgent.
6563,2016-10-01 16:39:35,2016-10-01 16:39:35,WindowsUpdateAgent.
21054,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
703,2016-09-28 04:30:43,2016-09-28 04:30:43,WindowsUpdateAgent.
8653,2016-10-02 12:00:40,2016-10-02 12:00:40,WindowsUpdateAgent.
5685,2016-09-30 19:47:30,2016-09-30 19:47:30,WindowsUpdateAgent.
6336,2016-10-01 16:39:07,2016-10-01 16:39:07,WindowsUpdateAgent.
10975,2016-10-03 11:09:45,2016-10-03 11:09:45,WindowsUpdateAgent.
8645,2016-10-02 12:00:40,2016-10-02 12:00:40,WindowsUpdateAgent.
15114,2016-10-06 03:01:05,2016-10-06 03:01:05,WindowsUpdateAgent.
1037,2016-09-28 04:30:52,2016-09-28 04:30:52,WindowsUpdateAgent.
376148,2016-10-11 03:06:18,2016-10-11 03:06:18,WindowsUpdateAgent.
20625,2016-10-09 02:32:05,2016-10-09 02:32:05,WindowsUpdateAgent.
8611,2016-10-02 12:00:38,2016-10-02 12:00:38,WindowsUpdateAgent.
4701,2016-09-30 07:09:30,2016-09-30 07:09:30,WindowsUpdateAgent.
14782,2016-10-05 21:52:33,2016-10-05 21:52:33,WindowsUpdateAgent.
14661,2016-10-05 21:52:24,2016-10-05 21:52:24,WindowsUpdateAgent.
3944,2016-09-29 22:29:11,2016-09-29 22:29:11,WindowsUpdateAgent.
24179,2016-10-10 19:29:22,2016-10-10 19:29:22,WindowsUpdateAgent.
19167,2016-10-08 07:06:32,2016-10-08 07:06:32,WindowsUpdateAgent.
19028,2016-10-08 07:06:08,2016-10-08 07:06:08,WindowsUpdateAgent.
23364,2016-10-10 00:12:25,2016-10-10 00:12:25,WindowsUpdateAgent.
8354,2016-10-02 12:00:10,2016-10-02 12:00:10,WindowsUpdateAgent.
13433,2016-10-05 00:40:06,2016-10-05 00:40:06,WindowsUpdateAgent.
7213,2016-10-02 03:06:54,2016-10-02 03:06:54,WindowsUpdateAgent.
14364,2016-10-05 21:52:02,2016-10-05 21:52:02,WindowsUpdateAgent.
17047,2016-10-06 21:41:03,2016-10-06 21:41:03,WindowsUpdateAgent.
14496,2016-10-05 21:52:13,2016-10-05 21:52:13,WindowsUpdateAgent.
16939,2016-10-06 21:40:56,2016-10-06 21:40:56,WindowsUpdateAgent.
19058,2016-10-08 07:06:12,2016-10-08 07:06:12,WindowsUpdateAgent.
7396,2016-10-02 03:07:33,2016-10-02 03:07:33,WindowsUpdateAgent.
11769,2016-10-04 06:24:34,2016-10-04 06:24:34,WindowsUpdateAgent.
11416,2016-10-04 06:24:02,2016-10-04 06:24:02,WindowsUpdateAgent.
9275,2016-10-02 14:01:19,2016-10-02 14:01:19,WindowsUpdateAgent.
5651,2016-09-30 19:47:29,2016-09-30 19:47:29,WindowsUpdateAgent.
21527,2016-10-09 03:00:35,2016-10-09 03:00:35,WindowsUpdateAgent.
10510,2016-10-03 11:09:13,2016-10-03 11:09:13,WindowsUpdateAgent.
1810,2016-09-29 02:04:23,2016-09-29 02:04:23,WindowsUpdateAgent.
14360,2016-10-05 21:52:02,2016-10-05 21:52:02,WindowsUpdateAgent.
9487,2016-10-02 14:01:25,2016-10-02 14:01:25,WindowsUpdateAgent.
11793,2016-10-04 06:24:35,2016-10-04 06:24:35,WindowsUpdateAgent.
24524,2016-10-10 19:29:40,2016-10-10 19:29:40,WindowsUpdateAgent.
21275,2016-10-09 03:00:28,2016-10-09 03:00:28,WindowsUpdateAgent.
19317,2016-10-08 07:06:42,2016-10-08 07:06:42,WindowsUpdateAgent.
19337,2016-10-08 07:06:43,2016-10-08 07:06:43,WindowsUpdateAgent.
15937,2016-10-06 18:02:35,2016-10-06 18:02:35,WindowsUpdateAgent.
3750,2016-09-29 22:29:05,2016-09-29 22:29:05,WindowsUpdateAgent.
20814,2016-10-09 02:32:13,2016-10-09 02:32:13,WindowsUpdateAgent.
12868,2016-10-04 16:50:36,2016-10-04 16:50:36,WindowsUpdateAgent.
21306,2016-10-09 03:00:28,2016-10-09 03:00:28,WindowsUpdateAgent.
2735,2016-09-29 03:00:44,2016-09-29 03:00:44,WindowsUpdateAgent.
11506,2016-10-04 06:24:10,2016-10-04 06:24:10,WindowsUpdateAgent.
22552,2016-10-09 04:37:00,2016-10-09 04:37:00,WindowsUpdateAgent.
8621,2016-10-02 12:00:38,2016-10-02 12:00:38,WindowsUpdateAgent.
9488,2016-10-02 14:01:25,2016-10-02 14:01:25,WindowsUpdateAgent.
9446,2016-10-02 14:01:21,2016-10-02 14:01:21,WindowsUpdateAgent.
19486,2016-10-08 07:06:50,2016-10-08 07:06:50,WindowsUpdateAgent.
16417,2016-10-06 18:04:08,2016-10-06 18:04:08,WindowsUpdateAgent.
16086,2016-10-06 18:03:22,2016-10-06 18:03:22,WindowsUpdateAgent.
11446,2016-10-04 06:24:03,2016-10-04 06:24:03,WindowsUpdateAgent.
17072,2016-10-06 21:41:04,2016-10-06 21:41:04,WindowsUpdateAgent.
16979,2016-10-06 21:40:58,2016-10-06 21:40:58,WindowsUpdateAgent.
22676,2016-10-09 04:37:02,2016-10-09 04:37:02,WindowsUpdateAgent.
24442,2016-10-10 19:29:37,2016-10-10 19:29:37,WindowsUpdateAgent.
17001,2016-10-06 21:40:59,2016-10-06 21:40:59,WindowsUpdateAgent.
19351,2016-10-08 07:06:44,2016-10-08 07:06:44,WindowsUpdateAgent.
21012,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
15406,2016-10-06 03:01:15,2016-10-06 03:01:15,WindowsUpdateAgent.
662,2016-09-28 04:30:39,2016-09-28 04:30:39,WindowsUpdateAgent.
3906,2016-09-29 22:29:10,2016-09-29 22:29:10,WindowsUpdateAgent.
12939,2016-10-04 16:50:38,2016-10-04 16:50:38,WindowsUpdateAgent.
6364,2016-10-01 16:39:10,2016-10-01 16:39:10,WindowsUpdateAgent.
22337,2016-10-09 04:36:52,2016-10-09 04:36:52,WindowsUpdateAgent.
13984,2016-10-05 00:41:00,2016-10-05 00:41:00,WindowsUpdateAgent.
2113,2016-09-29 02:04:39,2016-09-29 02:04:39,WindowsUpdateAgent.
2428,2016-09-29 03:00:32,2016-09-29 03:00:32,WindowsUpdateAgent.
2322,2016-09-29 03:00:29,2016-09-29 03:00:29,WindowsUpdateAgent.
3848,2016-09-29 22:29:09,2016-09-29 22:29:09,WindowsUpdateAgent.
8236,2016-10-02 11:59:56,2016-10-02 11:59:56,WindowsUpdateAgent.
10610,2016-10-03 11:09:22,2016-10-03 11:09:22,WindowsUpdateAgent.
20326,2016-10-09 02:31:58,2016-10-09 02:31:58,WindowsUpdateAgent.
7203,2016-10-02 03:06:53,2016-10-02 03:06:53,WindowsUpdateAgent.
9210,2016-10-02 14:01:14,2016-10-02 14:01:14,WindowsUpdateAgent.
4409,2016-09-30 07:08:56,2016-09-30 07:08:56,WindowsUpdateAgent.
19158,2016-10-08 07:06:32,2016-10-08 07:06:32,WindowsUpdateAgent.
714,2016-09-28 04:30:43,2016-09-28 04:30:43,WindowsUpdateAgent.
24198,2016-10-10 19:29:23,2016-10-10 19:29:23,WindowsUpdateAgent.
2182,2016-09-29 03:00:27,2016-09-29 03:00:27,WindowsUpdateAgent.
11899,2016-10-04 06:24:38,2016-10-04 06:24:38,WindowsUpdateAgent.
10542,2016-10-03 11:09:15,2016-10-03 11:09:15,WindowsUpdateAgent.
23317,2016-10-10 00:12:25,2016-10-10 00:12:25,WindowsUpdateAgent.
10707,2016-10-03 11:09:30,2016-10-03 11:09:30,WindowsUpdateAgent.
20186,2016-10-09 02:31:50,2016-10-09 02:31:50,WindowsUpdateAgent.
4646,2016-09-30 07:09:29,2016-09-30 07:09:29,WindowsUpdateAgent.
23043,2016-10-10 00:12:12,2016-10-10 00:12:12,WindowsUpdateAgent.
18131,2016-10-07 12:47:08,2016-10-07 12:47:08,WindowsUpdateAgent.
24236,2016-10-10 19:29:24,2016-10-10 19:29:24,WindowsUpdateAgent.
9394,2016-10-02 14:01:20,2016-10-02 14:01:20,WindowsUpdateAgent.
8278,2016-10-02 11:59:59,2016-10-02 11:59:59,WindowsUpdateAgent.
5519,2016-09-30 19:47:27,2016-09-30 19:47:27,WindowsUpdateAgent.
9297,2016-10-02 14:01:19,2016-10-02 14:01:19,WindowsUpdateAgent.
9553,2016-10-02 14:01:27,2016-10-02 14:01:27,WindowsUpdateAgent.
17134,2016-10-06 21:41:05,2016-10-06 21:41:05,WindowsUpdateAgent.
12935,2016-10-04 16:50:38,2016-10-04 16:50:38,WindowsUpdateAgent.
7221,2016-10-02 03:06:54,2016-10-02 03:06:54,WindowsUpdateAgent.
12743,2016-10-04 16:50:32,2016-10-04 16:50:32,WindowsUpdateAgent.
16445,2016-10-06 18:04:09,2016-10-06 18:04:09,WindowsUpdateAgent.
1866,2016-09-29 02:04:24,2016-09-29 02:04:24,WindowsUpdateAgent.
4839,2016-09-30 07:09:40,2016-09-30 07:09:40,WindowsUpdateAgent.
13963,2016-10-05 00:40:59,2016-10-05 00:40:59,WindowsUpdateAgent.
23078,2016-10-10 00:12:15,2016-10-10 00:12:15,WindowsUpdateAgent.
3760,2016-09-29 22:29:05,2016-09-29 22:29:05,WindowsUpdateAgent.
240,2016-09-28 04:30:31,2016-09-28 04:30:31,WindowsUpdateAgent.
18332,2016-10-07 12:47:21,2016-10-07 12:47:21,WindowsUpdateAgent.
1932,2016-09-29 02:04:27,2016-09-29 02:04:27,WindowsUpdateAgent.
15190,2016-10-06 03:01:07,2016-10-06 03:01:07,WindowsUpdateAgent.
10682,2016-10-03 11:09:29,2016-10-03 11:09:29,WindowsUpdateAgent.
110269,2016-10-11 03:03:28,2016-10-11 03:03:28,WindowsUpdateAgent.
9619,2016-10-02 14:01:28,2016-10-02 14:01:28,WindowsUpdateAgent.
20020,2016-10-09 02:31:43,2016-10-09 02:31:43,WindowsUpdateAgent.
11595,2016-10-04 06:24:24,2016-10-04 06:24:24,WindowsUpdateAgent.
15266,2016-10-06 03:01:11,2016-10-06 03:01:11,WindowsUpdateAgent.
10722,2016-10-03 11:09:31,2016-10-03 11:09:31,WindowsUpdateAgent.
20817,2016-10-09 02:32:13,2016-10-09 02:32:13,WindowsUpdateAgent.
19071,2016-10-08 07:06:15,2016-10-08 07:06:15,WindowsUpdateAgent.
18973,2016-10-08 07:06:04,2016-10-08 07:06:04,WindowsUpdateAgent.
5439,2016-09-30 19:47:22,2016-09-30 19:47:22,WindowsUpdateAgent.
18920,2016-10-08 07:05:54,2016-10-08 07:05:54,WindowsUpdateAgent.
9409,2016-10-02 14:01:20,2016-10-02 14:01:20,WindowsUpdateAgent.
20848,2016-10-09 02:32:14,2016-10-09 02:32:14,WindowsUpdateAgent.
19365,2016-10-08 07:06:45,2016-10-08 07:06:45,WindowsUpdateAgent.
22243,2016-10-09 04:36:45,2016-10-09 04:36:45,WindowsUpdateAgent.
10883,2016-10-03 11:09:41,2016-10-03 11:09:41,WindowsUpdateAgent.
11733,2016-10-04 06:24:31,2016-10-04 06:24:31,WindowsUpdateAgent.
17328,2016-10-06 21:41:14,2016-10-06 21:41:14,WindowsUpdateAgent.
21901,2016-10-09 04:36:38,2016-10-09 04:36:38,WindowsUpdateAgent.
12433,2016-10-04 16:50:20,2016-10-04 16:50:20,WindowsUpdateAgent.
7670,2016-10-02 03:07:48,2016-10-02 03:07:48,WindowsUpdateAgent.
23001,2016-10-10 00:12:11,2016-10-10 00:12:11,WindowsUpdateAgent.
5458,2016-09-30 19:47:23,2016-09-30 19:47:23,WindowsUpdateAgent.
18334,2016-10-07 12:47:21,2016-10-07 12:47:21,WindowsUpdateAgent.
22587,2016-10-09 04:37:01,2016-10-09 04:37:01,WindowsUpdateAgent.
13555,2016-10-05 00:40:31,2016-10-05 00:40:31,WindowsUpdateAgent.
6706,2016-10-01 16:39:46,2016-10-01 16:39:46,WindowsUpdateAgent.
2581,2016-09-29 03:00:36,2016-09-29 03:00:36,WindowsUpdateAgent.
12564,2016-10-04 16:50:27,2016-10-04 16:50:27,WindowsUpdateAgent.
5428,2016-09-30 19:47:22,2016-09-30 19:47:22,WindowsUpdateAgent.
14710,2016-10-05 21:52:29,2016-10-05 21:52:29,WindowsUpdateAgent.
13807,2016-10-05 00:40:53,2016-10-05 00:40:53,WindowsUpdateAgent.
22635,2016-10-09 04:37:02,2016-10-09 04:37:02,WindowsUpdateAgent.
15144,2016-10-06 03:01:05,2016-10-06 03:01:05,WindowsUpdateAgent.
1017,2016-09-28 04:30:52,2016-09-28 04:30:52,WindowsUpdateAgent.
22416,2016-10-09 04:36:53,2016-10-09 04:36:53,WindowsUpdateAgent.
19347,2016-10-08 07:06:44,2016-10-08 07:06:44,WindowsUpdateAgent.
9464,2016-10-02 14:01:24,2016-10-02 14:01:24,WindowsUpdateAgent.
8730,2016-10-02 12:00:42,2016-10-02 12:00:42,WindowsUpdateAgent.
5831,2016-09-30 19:47:36,2016-09-30 19:47:36,WindowsUpdateAgent.
11669,2016-10-04 06:24:26,2016-10-04 06:24:26,WindowsUpdateAgent.
23210,2016-10-10 00:12:19,2016-10-10 00:12:19,WindowsUpdateAgent.
25833,2016-10-11 03:02:35,2016-10-11 03:02:35,WindowsUpdateAgent.
13664,2016-10-05 00:40:43,2016-10-05 00:40:43,WindowsUpdateAgent.
3825,2016-09-29 22:29:08,2016-09-29 22:29:08,WindowsUpdateAgent.
745,2016-09-28 04:30:43,2016-09-28 04:30:43,WindowsUpdateAgent.
10650,2016-10-03 11:09:28,2016-10-03 11:09:28,WindowsUpdateAgent.
23315,2016-10-10 00:12:25,2016-10-10 00:12:25,WindowsUpdateAgent.
8594,2016-10-02 12:00:37,2016-10-02 12:00:37,WindowsUpdateAgent.
20645,2016-10-09 02:32:06,2016-10-09 02:32:06,WindowsUpdateAgent.
23525,2016-10-10 00:12:34,2016-10-10 00:12:34,WindowsUpdateAgent.
9455,2016-10-02 14:01:24,2016-10-02 14:01:24,WindowsUpdateAgent.
10844,2016-10-03 11:09:39,2016-10-03 11:09:39,WindowsUpdateAgent.
17114,2016-10-06 21:41:04,2016-10-06 21:41:04,WindowsUpdateAgent.
7347,2016-10-02 03:07:30,2016-10-02 03:07:30,WindowsUpdateAgent.
15462,2016-10-06 03:01:18,2016-10-06 03:01:18,WindowsUpdateAgent.
20994,2016-10-09 02:32:21,2016-10-09 02:32:21,WindowsUpdateAgent.
17402,2016-10-06 21:41:15,2016-10-06 21:41:15,WindowsUpdateAgent.
11344,2016-10-04 06:23:51,2016-10-04 06:23:51,WindowsUpdateAgent.
6270,2016-10-01 16:39:01,2016-10-01 16:39:01,WindowsUpdateAgent.
13969,2016-10-05 00:41:00,2016-10-05 00:41:00,WindowsUpdateAgent.
21060,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
9581,2016-10-02 14:01:27,2016-10-02 14:01:27,WindowsUpdateAgent.
17027,2016-10-06 21:40:59,2016-10-06 21:40:59,WindowsUpdateAgent.
1697,2016-09-29 02:04:04,2016-09-29 02:04:04,WindowsUpdateAgent.
13540,2016-10-05 00:40:28,2016-10-05 00:40:28,WindowsUpdateAgent.
19372,2016-10-08 07:06:45,2016-10-08 07:06:45,WindowsUpdateAgent.
21668,2016-10-09 03:00:41,2016-10-09 03:00:41,WindowsUpdateAgent.
23083,2016-10-10 00:12:15,2016-10-10 00:12:15,WindowsUpdateAgent.
21696,2016-10-09 03:00:43,2016-10-09 03:00:43,WindowsUpdateAgent.
7702,2016-10-02 03:07:50,2016-10-02 03:07:50,WindowsUpdateAgent.
8512,2016-10-02 12:00:29,2016-10-02 12:00:29,WindowsUpdateAgent.
3800,2016-09-29 22:29:07,2016-09-29 22:29:07,WindowsUpdateAgent.
