Id,StartTime,EndTime,InitializedBy
4500,2016-09-30 07:09:08,2016-09-30 07:09:08,WindowsUpdateAgent.
12689,2016-10-04 16:50:29,2016-10-04 16:50:29,WindowsUpdateAgent.
20848,2016-10-09 02:32:14,2016-10-09 02:32:14,WindowsUpdateAgent.
19461,2016-10-08 07:06:49,2016-10-08 07:06:49,WindowsUpdateAgent.
14615,2016-10-05 21:52:23,2016-10-05 21:52:23,WindowsUpdateAgent.
15148,2016-10-06 03:01:05,2016-10-06 03:01:05,WindowsUpdateAgent.
9407,2016-10-02 14:01:20,2016-10-02 14:01:20,WindowsUpdateAgent.
21036,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
14609,2016-10-05 21:52:23,2016-10-05 21:52:23,WindowsUpdateAgent.
12659,2016-10-04 16:50:29,2016-10-04 16:50:29,WindowsUpdateAgent.
15285,2016-10-06 03:01:11,2016-10-06 03:01:11,WindowsUpdateAgent.
4981,2016-09-30 07:09:45,2016-09-30 07:09:45,WindowsUpdateAgent.
22382,2016-10-09 04:36:52,2016-10-09 04:36:52,WindowsUpdateAgent.
18961,2016-10-08 07:06:03,2016-10-08 07:06:03,WindowsUpdateAgent.
18027,2016-10-07 12:46:48,2016-10-07 12:46:48,WindowsUpdateAgent.
13630,2016-10-05 00:40:43,2016-10-05 00:40:43,WindowsUpdateAgent.
20132,2016-10-09 02:31:49,2016-10-09 02:31:49,WindowsUpdateAgent.
2593,2016-09-29 03:00:37,2016-09-29 03:00:37,WindowsUpdateAgent.
8205,2016-10-02 11:59:53,2016-10-02 11:59:53,WindowsUpdateAgent.
9630,2016-10-02 14:01:28,2016-10-02 14:01:28,WindowsUpdateAgent.
3566,2016-09-29 22:28:55,2016-09-29 22:28:55,WindowsUpdateAgent.
20978,2016-10-09 02:32:20,2016-10-09 02:32:20,WindowsUpdateAgent.
13616,2016-10-05 00:40:42,2016-10-05 00:40:42,WindowsUpdateAgent.
923,2016-09-28 04:30:50,2016-09-28 04:30:50,WindowsUpdateAgent.
20904,2016-10-09 02:32:17,2016-10-09 02:32:17,WindowsUpdateAgent.
5349,2016-09-30 19:47:19,2016-09-30 19:47:19,WindowsUpdateAgent.
1075,2016-09-28 04:30:53,2016-09-28 04:30:53,WindowsUpdateAgent.
15144,2016-10-06 03:01:05,2016-10-06 03:01:05,WindowsUpdateAgent.
17327,2016-10-06 21:41:14,2016-10-06 21:41:14,WindowsUpdateAgent.
16456,2016-10-06 18:04:10,2016-10-06 18:04:10,WindowsUpdateAgent.
19347,2016-10-08 07:06:44,2016-10-08 07:06:44,WindowsUpdateAgent.
16376,2016-10-06 18:04:05,2016-10-06 18:04:05,WindowsUpdateAgent.
1747,2016-09-29 02:04:11,2016-09-29 02:04:11,WindowsUpdateAgent.
5681,2016-09-30 19:47:30,2016-09-30 19:47:30,WindowsUpdateAgent.
16030,2016-10-06 18:03:08,2016-10-06 18:03:08,WindowsUpdateAgent.
959,2016-09-28 04:30:51,2016-09-28 04:30:51,WindowsUpdateAgent.
24011,2016-10-10 19:29:02,2016-10-10 19:29:02,WindowsUpdateAgent.
7273,2016-10-02 03:07:02,2016-10-02 03:07:02,WindowsUpdateAgent.
2589,2016-09-29 03:00:37,2016-09-29 03:00:37,WindowsUpdateAgent.
24479,2016-10-10 19:29:37,2016-10-10 19:29:37,WindowsUpdateAgent.
16871,2016-10-06 21:40:53,2016-10-06 21:40:53,WindowsUpdateAgent.
15117,2016-10-06 03:01:05,2016-10-06 03:01:05,WindowsUpdateAgent.
19202,2016-10-08 07:06:33,2016-10-08 07:06:33,WindowsUpdateAgent.
19136,2016-10-08 07:06:31,2016-10-08 07:06:31,WindowsUpdateAgent.
2466,2016-09-29 03:00:35,2016-09-29 03:00:35,WindowsUpdateAgent.
5846,2016-09-30 19:47:36,2016-09-30 19:47:36,WindowsUpdateAgent.
16932,2016-10-06 21:40:56,2016-10-06 21:40:56,WindowsUpdateAgent.
4617,2016-09-30 07:09:27,2016-09-30 07:09:27,WindowsUpdateAgent.
12629,2016-10-04 16:50:28,2016-10-04 16:50:28,WindowsUpdateAgent.
3590,2016-09-29 22:28:59,2016-09-29 22:28:59,WindowsUpdateAgent.
19255,2016-10-08 07:06:35,2016-10-08 07:06:35,WindowsUpdateAgent.
4798,2016-09-30 07:09:37,2016-09-30 07:09:37,WindowsUpdateAgent.
16055,2016-10-06 18:03:11,2016-10-06 18:03:11,WindowsUpdateAgent.
8420,2016-10-02 12:00:26,2016-10-02 12:00:26,WindowsUpdateAgent.
22153,2016-10-09 04:36:42,2016-10-09 04:36:42,WindowsUpdateAgent.
6584,2016-10-01 16:39:36,2016-10-01 16:39:36,WindowsUpdateAgent.
19933,2016-10-09 02:31:39,2016-10-09 02:31:39,WindowsUpdateAgent.
24004,2016-10-10 19:29:01,2016-10-10 19:29:01,WindowsUpdateAgent.
6270,2016-10-01 16:39:01,2016-10-01 16:39:01,WindowsUpdateAgent.
8243,2016-10-02 11:59:57,2016-10-02 11:59:57,WindowsUpdateAgent.
1638,2016-09-29 02:04:00,2016-09-29 02:04:00,WindowsUpdateAgent.
21753,2016-10-09 03:00:43,2016-10-09 03:00:43,WindowsUpdateAgent.
9105,2016-10-02 14:01:10,2016-10-02 14:01:10,WindowsUpdateAgent.
24029,2016-10-10 19:29:03,2016-10-10 19:29:03,WindowsUpdateAgent.
8461,2016-10-02 12:00:27,2016-10-02 12:00:27,WindowsUpdateAgent.
21070,2016-10-09 02:32:22,2016-10-09 02:32:22,WindowsUpdateAgent.
1909,2016-09-29 02:04:26,2016-09-29 02:04:26,WindowsUpdateAgent.
20313,2016-10-09 02:31:58,2016-10-09 02:31:58,WindowsUpdateAgent.
13844,2016-10-05 00:40:54,2016-10-05 00:40:54,WindowsUpdateAgent.
24351,2016-10-10 19:29:32,2016-10-10 19:29:32,WindowsUpdateAgent.
14335,2016-10-05 21:51:57,2016-10-05 21:51:57,WindowsUpdateAgent.
22620,2016-10-09 04:37:01,2016-10-09 04:37:01,WindowsUpdateAgent.
19087,2016-10-08 07:06:17,2016-10-08 07:06:17,WindowsUpdateAgent.
18012,2016-10-07 12:46:45,2016-10-07 12:46:45,WindowsUpdateAgent.
5560,2016-09-30 19:47:28,2016-09-30 19:47:28,WindowsUpdateAgent.
18363,2016-10-07 12:47:23,2016-10-07 12:47:23,WindowsUpdateAgent.
1702,2016-09-29 02:04:04,2016-09-29 02:04:04,WindowsUpdateAgent.
