timestamp,log_level,component,message,is_continuation,group
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Appl: Selfupdate,0,2016-10-11 03:04:00
2016-10-11 03:04:00,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_ja-jp_e24062b5a2f2c2ce,0,2016-10-11 03:04:00
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_ko-kr_3978b09ac6f81189,0,2016-10-11 03:04:01
2016-10-11 03:04:00,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_hu-hu_5131ded9ee9a2236,0,2016-10-11 03:04:00
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_ar-sa_c7e535380c466ecd,0,2016-10-11 03:04:02
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-os-kernel_31bf3856ad364e35_6.1.7601.23338_none_6eaf96652b8fa448,0,2016-10-11 03:04:01
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_sv-se_ba47deb75c03d0c5,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-smb20-minirdr_31bf3856ad364e35_6.1.7601.23338_none_e978c5e3b98fe40c,0,2016-10-11 03:04:02
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-appid_31bf3856ad364e35_6.1.7601.23338_none_b5e9e093e1f14f1c,0,2016-10-11 03:04:01
2016-10-11 03:04:00,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:04:00
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_6.1.7601.23338_none_b9c48a7a9c70e35e,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_nl-nl_d4149e56b1497d7e,0,2016-10-11 03:04:02
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_hu-hu_9d58bfe9bd0d8bcb,0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-kerberos_31bf3856ad364e35_6.1.7601.23338_none_4574ad73e097930e,0,2016-10-11 03:04:01
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_es-es_d4f7397213fcbc68,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-security-ntlm_31bf3856ad364e35_6.1.7601.23338_none_e5a5676dc6b58829,0,2016-10-11 03:04:02
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.22948_el-gr_7ab572d660329b6f,0,2016-10-11 03:03:40
2016-10-11 03:03:39,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.22948_el-gr_c2f7d10ccfde0a4c,0,2016-10-11 03:03:39
2016-10-11 03:04:01,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:04:01
2016-10-11 03:03:50,Info,CBS,External EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,External EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_fr-fr_55e83fa1d8adbcaf,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Appl: detectParent: package: Package_312_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_da-dk_b6686d82e094984e,0,2016-10-11 03:04:02
2016-10-11 03:03:39,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_sv-se_41962d21197eefe9,0,2016-10-11 03:03:39
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_pt-pt_bb217a2bf5c9d75e,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..environment-windows_31bf3856ad364e35_6.1.7601.23338_none_c7d66772bc94a12f,0,2016-10-11 03:04:02
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_de-de_b38954fee272de22,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.22948_sv-se_a86e7b9c17d4b385,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.22948_el-gr_e4e04e73c6a4a840,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Appl: Evaluating applicability block(non detectUpdate part),0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-smb20-minirdr_31bf3856ad364e35_6.1.7601.23338_none_e978c5e3b98fe40c,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-kernel32_31bf3856ad364e35_6.1.7601.23338_none_f25bb58986158bc4,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_it-it_401ae3a8afd7b0f3,0,2016-10-11 03:04:02
2016-10-11 03:03:50,Info,CBS,Appl: detectParent: package: Package_157_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,Appl: detectParent: package: Package_157_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:03:50
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.22948_ja-jp_a9e063731d413e06,0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..integrity.resources_31bf3856ad364e35_6.1.7601.23338_es-es_579dadcd7d4b7b68,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_pl-pl_6686d78f856bb4ce,0,2016-10-11 03:04:02
2016-10-11 03:04:00,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-security-schannel_31bf3856ad364e35_6.1.7601.23338_none_80b41b56850cd9d7,0,2016-10-11 03:04:00
2016-10-11 03:03:50,Info,CBS,Appl: detectParent: package: Package_255_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:03:50
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-wow64_31bf3856ad364e35_6.1.7601.23338_none_d11842a43b79f6da,0,2016-10-11 03:04:02
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_sv-se_9dbf7664d1d46fe5,0,2016-10-11 03:04:01
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-crypt32-dll.resources_31bf3856ad364e35_6.1.7601.22948_fr-fr_cf3cd2f9dd1170f6,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.23338_da-dk_2f1a1f192319792a,0,2016-10-11 03:04:02
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_es-es_b33b7762e5d3b513,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_es-es_b33b7762e5d3b513,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-os-kernel_31bf3856ad364e35_6.1.7601.23338_none_cace31e8e3ed157e,0,2016-10-11 03:04:01
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-crypt32-dll.resources_31bf3856ad364e35_6.1.7601.22948_da-dk_2a7ef95e4106975a,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_it-it_401035e8afdfa22d,0,2016-10-11 03:03:40
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..os-loader.resources_31bf3856ad364e35_6.1.7601.22948_de-de_2c3b069524f7befe,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_pl-pl_c2a573133dc92604,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_en-us_7b1ac8fc5ff34d6c,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_nb-no_d5d55318b01d73a9,0,2016-10-11 03:04:02
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.23338_pt-br_7cb6ff80cca74b0b,0,2016-10-11 03:04:01
2016-10-11 03:03:48,Info,CBS,Appl: detectParent: package: Package_3_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5,0,2016-10-11 03:03:48
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_el-gr_66e3e3491778a7dc,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Appl: Package: Package_87_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:04:02
2016-10-11 03:03:39,Info,CBS,Appl: detect Parent,0,2016-10-11 03:03:39
2016-10-11 03:03:39,Info,CBS,Appl: detect Parent,0,2016-10-11 03:03:39
2016-10-11 03:04:00,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: wow64_microsoft-windows-ntdll_31bf3856ad364e35_6.1.7601.23338_none_c1c958dc60587127,0,2016-10-11 03:04:00
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_nl-nl_6c715e1d6ebcb0af,0,2016-10-11 03:03:40
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_en-us_5c84d8b7d148f8ad,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-advapi32_31bf3856ad364e35_6.1.7601.23338_none_e5c7866efdee4a90,0,2016-10-11 03:04:02
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-b..t-windows.resources_31bf3856ad364e35_6.1.7601.22948_en-us_7b101b3c5ffb3ea6,0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_fr-fr_09c15e920a3a531a,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_0c7e3ee720a3b7f0,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_ja-jp_e24062b5a2f2c2ce,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_ru-ru_2e66bc4e176a55e4,0,2016-10-11 03:04:01
2016-10-11 03:03:48,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-s..s-servicecontroller_31bf3856ad364e35_6.1.7601.23033_none_2df8898bfd178df8,0,2016-10-11 03:03:48
2016-10-11 03:03:39,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-msauditevtlog_31bf3856ad364e35_6.1.7601.22948_none_c9b70152efe1f7d6,0,2016-10-11 03:03:39
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.22948_en-us_b3656cbee5b4b4a8,0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_pt-pt_5f02dea83d6c6628,0,2016-10-11 03:04:01
2016-10-11 03:04:00,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-minkernelapinamespace_31bf3856ad364e35_6.1.7601.23338_none_0d3124baf33c851c,0,2016-10-11 03:04:00
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_hu-hu_5131ded9ee9a2236,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-c..ityclient.resources_31bf3856ad364e35_6.1.7601.23338_hu-hu_5131ded9ee9a2236,0,2016-10-11 03:04:01
2016-10-11 03:03:48,Info,CBS,Appl: Evaluating package applicability for package Package_3_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5,0,2016-10-11 03:03:48
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-ocspsvc.resources_31bf3856ad364e35_6.1.7601.23338_fr-fr_55f2ed61d8a5cb75,0,2016-10-11 03:04:02
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:03:50,Info,CBS,EvaluateApplicability,0,2016-10-11 03:03:50
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-advapi32.resources_31bf3856ad364e35_6.1.7601.23338_zh-hk_d558ab77c89c3f4f,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-lsa.resources_31bf3856ad364e35_6.1.7601.23338_de-de_3c54cea0d7874e78,0,2016-10-11 03:04:02
2016-10-11 03:03:39,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-security-credssp_31bf3856ad364e35_6.1.7601.22948_none_c62cb874190487eb,0,2016-10-11 03:03:39
2016-10-11 03:03:48,Info,CBS,Appl: detectParent: package: Package_2_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0,0,2016-10-11 03:03:48
2016-10-11 03:03:40,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.22948_ko-kr_8ad2eb6739652193,0,2016-10-11 03:03:40
2016-10-11 03:04:01,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: x86_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_fi-fi_fb6b3a48c689dc7c,0,2016-10-11 03:04:01
2016-10-11 03:04:01,Info,CBS,EvaluateApplicability,0,2016-10-11 03:04:01
2016-10-11 03:04:02,Info,CBS,Appl: detectParent: package: Package_257_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1,0,2016-10-11 03:04:02
2016-10-11 03:04:02,Info,CBS,Applicability(ComponentAnalyzerEvaluateSelfUpdate): Component: amd64_microsoft-windows-m..ditevtlog.resources_31bf3856ad364e35_6.1.7601.23338_fi-fi_5789d5cc7ee74db2,0,2016-10-11 03:04:02
